vehicleId,driverId,timestamp,engineState,speed_mph,odometer_miles,fuelLevel_pct,fuelTemperature_C,engineOilPressure_psi,engineHours_hr,longitudinalAcceleration_ms2,brakePosition_pct,fuelRate_L_per_hr,idleFuelConsumed_L,fuelIntegrated_L,fuel_drop_pct,distance_miles,miles_per_fuel_pct,is_idle,fuel_consumed_idle_L,fuel_consumed_moving_L,acceleration_abs,brake_intensity,driver_aggressiveness,engine_on_duration_sec,speed_bucket,fuel_rate_eff,refill_event,fuel_cycle,time_since_refill_sec,fuel_pct_remaining,fuel_burn_pct_per_sec,fuel_burn_pct_per_sec_smooth,fuel_time_to_empty_sec,fuel_time_to_empty_min,fuel_time_to_empty_hr,fuel_theft_flag,expected_fuel_drop,sudden_drop_trip_flag,fuel_efficiency_miles_per_pct,low_efficiency_flag,idle_fuel_flag,fuel_sensor_tamper_flag,fuel_leak_flag,consumption_rate_L_per_sec,fuel_time_to_empty_sec_v2,fuel_time_to_empty_hr_v2,fuel_per_mile,driver_fuel_efficiency_score,fuel_level_alert,fuel_time_to_empty_alert
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-05 04:00:00,ON,27.21,3891.26,32.49,35.6,43.5,99.0,0.43,12,15.66,0.0,233.63,1.6299999999999955,27.210000000000036,16.6932515337424,0,0.0,15.66,0.43,0.12,0.33699999999999997,3600,0.0,20.93742,0,5,14400,32.49,0.0004527777777777765,0.00038611111111111094,84146.7625899281,1402.4460431654684,23.374100719424472,0,1.5579887933438363,0,16.6932515337424,0,0,0,1,0.00435,7468.96551724138,2.0747126436781613,0.05990444689452382,0.3020527859237537,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-05 05:00:00,ON,27.73,3918.99,30.82,35.2,42.2,100.0,0.18,16,15.82,0.0,235.29,1.6700000000000017,27.729999999999563,16.604790419161397,0,0.0,15.82,0.18,0.16,0.174,3600,0.0,18.57268,0,5,18000,30.82,0.0004638888888888894,0.000374074074074074,82390.09900990101,1373.1683168316836,22.88613861386139,0,1.5877629268439486,0,16.604790419161397,0,0,0,1,0.004394444444444445,7013.400758533501,1.948166877370417,0.06022358456545359,0.8563049853372434,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-05 06:00:00,ON,21.6,3940.59,29.53,35.5,41.2,101.0,0.35,43,13.98,0.0,236.59,1.2899999999999991,21.600000000000364,16.74418604651192,0,0.0,13.98,0.35,0.43,0.374,3600,0.0,19.208520000000004,0,5,21600,29.53,0.0003583333333333331,0.0004337962962962962,68073.4258271078,1134.5570971184634,18.90928495197439,0,1.2367716992365816,0,16.74418604651192,0,0,0,1,0.0038833333333333333,7604.2918454935625,2.1123032904148786,0.05972222222222118,0.15395894428152493,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-05 07:00:00,ON,20.14,3960.73,28.32,35.6,40.0,102.0,0.43,21,13.54,0.0,237.79,1.2100000000000009,20.139999999999873,16.64462809917344,0,0.0,13.54,0.43,0.21,0.364,3600,0.0,18.468559999999997,0,5,25200,28.32,0.00033611111111111135,0.0004268518518518518,66346.20390455532,1105.770065075922,18.4295010845987,0,1.1531750936400083,0,16.64462809917344,0,0,0,1,0.003761111111111111,7529.689807976367,2.0915805022156575,0.06007944389275117,0.6979472140762464,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-05 08:00:00,ON,12.91,3973.64,27.54,35.1,40.9,103.0,0.33,36,11.37,0.0,238.57,0.7800000000000011,12.909999999999854,16.55128205128184,0,0.0,11.37,0.33,0.36,0.33899999999999997,3600,0.0,15.224429999999998,0,5,28800,27.54,0.00021666666666666698,0.00037870370370370374,72721.76039119804,1212.0293398533006,20.200488997555013,0,0.7392001220899916,0,16.55128205128184,0,0,0,1,0.0031583333333333333,8719.788918205804,2.422163588390501,0.06041828040278931,0.9296187683284457,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-05 09:00:00,ON,17.94,3991.57,26.47,35.3,42.8,104.0,-0.11,39,12.88,0.0,239.64,1.0700000000000003,17.93000000000029,16.75700934579466,0,0.0,12.88,0.11,0.39,0.194,3600,0.0,15.37872,0,5,32400,26.47,0.0002972222222222223,0.00035416666666666664,74738.82352941176,1245.6470588235293,20.76078431372549,0,1.0266350262644397,0,16.75700934579466,0,0,0,1,0.003577777777777778,7398.447204968944,2.0551242236024843,0.05967651979921823,0.12609970674486803,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-05 10:00:00,ON,17.17,4008.74,25.44,35.2,42.1,105.0,-0.06,32,12.65,0.0,240.67,1.0299999999999976,17.169999999999618,16.669902912621026,0,0.0,12.65,0.06,0.32,0.138,3600,0.0,14.3957,0,5,36000,25.44,0.00028611111111111046,0.0003263888888888889,77943.82978723403,1299.063829787234,21.651063829787233,0,0.9831189849949665,0,16.669902912621026,0,0,0,1,0.003513888888888889,7239.841897233202,2.0110671936758893,0.0599883517763553,0.4912023460410557,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-05 11:00:00,ON,12.89,4021.63,24.66,36.1,41.3,106.0,0.12,5,11.37,0.0,241.45,0.7800000000000011,12.890000000000327,16.52564102564142,0,0.0,11.37,0.12,0.05,0.09899999999999999,3600,0.0,12.495629999999998,0,5,39600,24.66,0.00021666666666666698,0.0002851851851851852,86470.12987012987,1441.168831168831,24.019480519480517,0,0.7380549631092441,0,16.52564102564142,0,0,0,1,0.0031583333333333333,7807.915567282322,2.1688654353562007,0.060512024825444634,0.9501466275659824,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-05 12:00:00,ON,19.92,4041.55,23.47,36.1,42.1,107.0,0.12,29,13.48,0.0,242.64,1.1900000000000013,19.920000000000073,16.73949579831937,0,0.0,13.48,0.12,0.29,0.17099999999999999,3600,0.0,15.78508,0,5,43200,23.47,0.0003305555555555559,0.00028055555555555565,83655.44554455443,1394.2574257425738,23.23762376237623,0,1.1405783448514992,0,16.73949579831937,0,0,0,1,0.0037444444444444448,6267.952522255192,1.7410979228486645,0.05973895582329302,0.16715542521994134,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-05 13:00:00,ON,26.23,4067.78,21.9,36.0,40.5,108.0,0.24,3,15.37,0.0,244.22,1.5700000000000003,26.230000000000018,16.70700636942676,0,0.0,15.37,0.24,0.03,0.177,3600,0.0,18.09049,0,5,46800,21.9,0.0004361111111111112,0.0002972222222222223,73682.24299065418,1228.0373831775696,20.467289719626162,0,1.5018760032858802,0,16.70700636942676,0,0,0,1,0.004269444444444445,5129.472999349381,1.4248536109303835,0.05985512771635529,0.24486803519061584,MEDIUM,MEDIUM
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-05 14:00:00,ON,27.34,4095.12,20.26,35.6,46.1,109.0,-0.39,35,15.7,0.0,245.86,1.639999999999997,27.33999999999969,16.670731707316914,0,0.0,15.7,0.39,0.35,0.37799999999999995,3600,0.0,21.6346,0,5,50400,20.26,0.00045555555555555475,0.00033703703703703695,60112.08791208793,1001.8681318681322,16.697802197802204,0,1.5654323267188515,0,16.670731707316914,0,0,0,1,0.004361111111111111,4645.605095541402,1.2904458598726116,0.05998536942209274,0.48533724340175954,MEDIUM,MEDIUM
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-05 15:00:00,ON,26.66,4121.78,18.66,35.4,40.8,110.0,-0.09,44,15.5,0.0,247.46,1.6000000000000014,26.659999999999854,16.662499999999895,0,0.0,15.5,0.09,0.44,0.195,3600,0.0,18.5225,0,5,54000,18.66,0.00044444444444444485,0.00036157407407407405,51607.682458386684,860.1280409731114,14.335467349551857,0,1.5264969213725246,0,16.662499999999895,0,0,0,1,0.0043055555555555555,4333.935483870968,1.2038709677419355,0.060015003750938115,0.5630498533724341,MEDIUM,MEDIUM
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-05 16:00:00,ON,30.18,4151.95,16.85,36.6,40.3,111.0,-0.15,10,16.55,0.0,249.27,1.8099999999999987,30.170000000000073,16.66850828729287,0,0.0,16.55,0.15,0.1,0.135,3600,1.0,18.78425,0,5,57600,16.85,0.0005027777777777774,0.00039768518518518516,42370.19790454017,706.1699650756694,11.769499417927824,0,1.7274723224984783,0,16.66850828729287,0,0,0,1,0.004597222222222222,3665.256797583082,1.0181268882175227,0.0599933708982431,0.5087976539589443,MEDIUM,MEDIUM
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-05 17:00:00,ON,37.52,4189.47,14.59,36.7,48.8,112.0,0.41,39,18.76,0.0,251.52,2.2600000000000016,37.52000000000044,16.601769911504608,0,0.0,18.76,0.41,0.39,0.40399999999999997,3600,1.0,26.33904,0,5,61200,14.59,0.0006277777777777782,0.0004662037037037037,31295.332671300894,521.5888778550149,8.693147964250247,0,2.148318247933162,0,16.601769911504608,0,0,0,1,0.005211111111111112,2799.786780383795,0.7777185501066097,0.0602345415778245,0.8592375366568915,HIGH,MEDIUM
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-05 18:00:00,ON,37.62,4227.09,54.78,36.1,47.0,113.0,0.2,36,18.78,0.0,253.78,0.0,37.61999999999989,0.0,0,0.0,18.78,0.2,0.36,0.248,3600,1.0,23.437440000000002,1,6,0,54.78,0.0,0.00041111111111111106,133248.64864864867,2220.8108108108113,37.013513513513516,0,2.154044042837004,0,0.0,0,0,0,0,0.005216666666666667,10500.958466453672,2.9169329073482424,0.0,0.018328445747800588,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-05 19:00:00,ON,40.93,4268.02,52.32,36.4,52.5,114.0,-0.08,28,19.78,0.0,256.23,2.460000000000001,40.93000000000029,16.638211382113933,0,0.0,19.78,0.08,0.28,0.14,3600,1.0,22.549200000000003,0,6,3600,52.32,0.0006833333333333335,0.00045231481481481484,115671.64790174001,1927.8607983623335,32.131013306038895,0,2.343567854155222,0,16.638211382113933,0,0,0,1,0.005494444444444445,9522.345803842263,2.645096056622851,0.06010261421939857,0.7302052785923754,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-05 20:00:00,ON,34.6,4302.62,50.25,37.0,44.2,115.0,-0.31,22,17.88,0.0,258.31,2.0700000000000003,34.599999999999454,16.71497584541036,0,0.0,17.88,0.31,0.22,0.28300000000000003,3600,1.0,22.940039999999996,0,6,7200,50.25,0.0005750000000000001,0.00047222222222222235,106411.76470588232,1773.5294117647054,29.558823529411757,0,1.9811250367400153,0,16.71497584541036,0,0,0,1,0.004966666666666666,10117.44966442953,2.8104026845637584,0.05982658959537667,0.218475073313783,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-05 21:00:00,ON,41.33,4343.95,47.77,36.8,54.3,116.0,-0.1,8,19.9,0.0,260.79,2.479999999999997,41.32999999999993,16.665322580645153,0,0.0,19.9,0.1,0.08,0.094,3600,1.0,21.7706,0,6,10800,47.77,0.000688888888888888,0.0005129629629629629,93125.63176895308,1552.0938628158847,25.868231046931413,0,2.366471033770693,0,16.665322580645153,0,0,0,1,0.005527777777777777,8641.809045226131,2.4005025125628143,0.060004839099927446,0.5381231671554252,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-05 22:00:00,ON,45.24,4389.19,45.05,37.0,50.3,117.0,-0.39,24,21.07,0.0,263.5,2.720000000000006,45.23999999999978,16.632352941176354,0,0.0,21.07,0.39,0.24,0.345,3600,1.0,28.33915,0,6,14400,45.05,0.0007555555555555572,0.0005550925925925928,81157.63135946619,1352.6271893244366,22.543786488740608,0,2.590349614512118,0,16.632352941176354,0,0,0,1,0.005852777777777778,7697.1998101566205,2.1381110583768392,0.06012378426171572,0.7609970674486803,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-05 23:00:00,ON,51.06,4440.25,41.99,37.5,47.1,118.0,0.42,42,22.82,0.0,266.56,3.059999999999995,51.0600000000004,16.68627450980408,0,0.0,22.82,0.42,0.42,0.42,3600,1.0,32.404399999999995,0,6,18000,41.99,0.0008499999999999987,0.0005921296296296296,70913.52619233777,1181.8921032056294,19.698201720093824,0,2.92359087791756,0,16.68627450980408,0,0,0,1,0.006338888888888889,6624.189307624891,1.8400525854513585,0.05992949471210284,0.35043988269794724,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-06 00:00:00,ON,43.58,4483.83,39.38,36.4,45.6,119.0,-0.47,32,20.57,0.0,269.18,2.6099999999999994,43.57999999999993,16.697318007662812,0,0.0,20.57,0.47,0.32,0.42499999999999993,3600,1.0,29.312249999999995,0,6,21600,39.38,0.0007249999999999998,0.0007129629629629629,55234.285714285725,920.5714285714288,15.342857142857145,0,2.4953014191078347,0,16.697318007662812,0,0,0,1,0.005713888888888889,6891.9786096256685,1.914438502673797,0.05988985773290509,0.2785923753665689,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-06 01:00:00,ON,41.38,4525.21,36.89,36.5,47.3,120.0,-0.41,39,19.91,0.0,271.66,2.490000000000002,41.38000000000011,16.61847389558236,0,0.0,19.91,0.41,0.39,0.40399999999999997,3600,1.0,27.95364,0,6,25200,36.89,0.0006916666666666673,0.0007143518518518519,51641.21840570318,860.6869734283863,14.344782890473105,0,2.36933393122264,0,16.61847389558236,0,0,0,1,0.005530555555555556,6670.21597187343,1.8528377699648417,0.06017399710004822,0.8108504398826979,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-06 02:00:00,ON,41.42,4566.63,34.41,36.1,46.0,121.0,0.4,31,19.92,0.0,274.15,2.480000000000004,41.42000000000007,16.701612903225808,0,0.0,19.92,0.4,0.31,0.373,3600,1.0,27.350160000000002,0,6,28800,34.41,0.00068888888888889,0.0007333333333333336,46922.72727272725,782.0454545454542,13.034090909090903,0,2.371624249184187,0,16.701612903225808,0,0,0,1,0.005533333333333334,6218.67469879518,1.7274096385542168,0.059874456784162235,0.2624633431085044,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-06 03:00:00,ON,40.91,4607.53,31.95,36.3,48.5,122.0,-0.21,46,19.77,0.0,276.6,2.4599999999999973,40.899999999999636,16.626016260162473,0,0.0,19.77,0.21,0.46,0.28500000000000003,3600,1.0,25.40445,0,6,32400,31.95,0.0006833333333333326,0.0007324074074074076,43623.26169405814,727.0543615676357,12.117572692793928,0,2.341850115684023,0,16.626016260162473,0,0,0,1,0.005491666666666666,5817.905918057663,1.6160849772382397,0.060146699266504136,0.7859237536656891,MEDIUM,LOW
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-06 04:00:00,ON,41.35,4648.88,29.47,36.8,51.9,123.0,-0.4,7,19.9,0.0,279.08,2.4800000000000004,41.350000000000364,16.673387096774338,0,0.0,19.9,0.4,0.07,0.301,3600,1.0,25.889899999999997,0,6,36000,29.47,0.0006888888888888891,0.0007212962962962963,40856.99614890886,680.9499358151477,11.349165596919129,0,2.3676161927514925,0,16.673387096774338,0,0,0,1,0.005527777777777777,5331.256281407035,1.4809045226130653,0.05997581620314338,0.4604105571847507,MEDIUM,MEDIUM
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-06 05:00:00,ON,47.14,4696.02,26.64,36.8,51.8,124.0,-0.09,22,21.64,0.0,281.91,2.8299999999999983,47.14000000000033,16.657243816254542,0,0.0,21.64,0.09,0.22,0.129,3600,1.0,24.43156,0,6,39600,26.64,0.0007861111111111107,0.0007106481481481482,37486.90553745928,624.7817589576547,10.41302931596091,0,2.6991397176857355,0,16.657243816254542,0,0,0,1,0.006011111111111111,4431.792975970425,1.231053604436229,0.060033941450996574,0.5997067448680352,MEDIUM,MEDIUM
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-06 06:00:00,ON,54.8,4750.82,23.36,36.3,55.2,125.0,-0.25,22,23.94,0.0,285.2,3.280000000000001,54.79999999999927,16.707317073170504,0,0.0,23.94,0.25,0.22,0.241,3600,1.0,29.709540000000004,0,6,43200,23.36,0.0009111111111111115,0.0007416666666666668,31496.62921348314,524.9438202247189,8.749063670411983,0,3.137735607322344,0,16.707317073170504,0,0,0,1,0.0066500000000000005,3512.7819548872176,0.9757727652464493,0.059854014598540964,0.2434017595307918,MEDIUM,MEDIUM
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-06 07:00:00,ON,57.55,4808.38,46.98,35.4,51.7,126.0,0.15,46,24.77,0.0,288.65,0.0,57.5600000000004,0.0,0,0.0,24.77,0.15,0.46,0.243,3600,1.0,30.789109999999997,1,7,0,46.98,0.0,0.000626388888888889,75001.33037694011,1250.0221729490017,20.833702882483365,0,3.2957675466693024,0,0.0,0,0,0,0,0.0068805555555555556,6827.937020589422,1.8966491723859507,0.0,0.018328445747800588,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-06 08:00:00,ON,61.08,4869.46,43.32,35.6,54.1,127.0,0.31,15,25.83,0.0,292.32,3.6599999999999966,61.07999999999993,16.68852459016393,0,0.0,25.83,0.31,0.15,0.262,3600,1.0,32.59746,0,7,3600,43.32,0.0010166666666666657,0.0006810185185185183,63610.605030591454,1060.1767505098576,17.669612508497625,0,3.497315527285604,0,16.68852459016393,0,0,0,1,0.007175,6037.630662020906,1.6771196283391405,0.05992141453831043,0.3284457478005865,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-06 09:00:00,ON,59.44,4928.9,39.75,35.6,55.1,128.0,-0.49,6,25.33,0.0,295.88,3.5700000000000003,59.4399999999996,16.64985994397748,0,0.0,25.33,0.49,0.06,0.361,3600,1.0,34.474129999999995,0,7,7200,39.75,0.0009916666666666667,0.0007324074074074073,54273.07206068269,904.5512010113781,15.075853350189636,0,3.4034124908620687,0,16.64985994397748,0,0,0,1,0.007036111111111111,5649.427556257402,1.5692854322937229,0.06006056527590889,0.6612903225806451,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-06 10:00:00,ON,63.21,4992.11,35.96,35.5,55.6,129.0,0.2,0,26.46,0.0,299.68,3.789999999999999,63.210000000000036,16.678100263852254,0,0.0,26.46,0.2,0.0,0.13999999999999999,3600,1.0,30.164399999999997,0,7,10800,35.96,0.0010527777777777775,0.0007930555555555552,45343.60770577936,755.7267950963227,12.595446584938712,0,3.6192749587381043,0,16.678100263852254,0,0,0,1,0.007350000000000001,4892.517006802721,1.3590325018896448,0.05995886726783732,0.4120234604105572,LOW,MEDIUM
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-06 11:00:00,ON,68.29,5060.41,31.86,35.8,59.6,130.0,-0.23,4,27.99,0.0,303.77,4.100000000000001,68.30000000000018,16.65853658536589,0,0.0,27.99,0.23,0.04,0.17300000000000001,3600,1.0,32.83227,0,7,14400,31.86,0.0011388888888888894,0.0008518518518518518,37400.86956521739,623.3478260869565,10.38913043478261,0,3.9107179193452466,0,16.65853658536589,0,0,0,1,0.007775,4097.749196141479,1.1382636655948553,0.06002928257686663,0.5894428152492669,MEDIUM,MEDIUM
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-06 12:00:00,ON,65.82,5126.22,27.91,35.1,54.7,131.0,0.47,43,27.24,0.0,307.72,3.9499999999999993,65.8100000000004,16.66075949367099,0,0.0,27.24,0.47,0.43,0.45799999999999996,3600,1.0,39.71592,0,7,18000,27.91,0.001097222222222222,0.0008828703703703701,31612.794965915058,526.8799160985843,8.781331934976405,0,3.768145626238822,0,16.66075949367099,0,0,0,1,0.007566666666666666,3688.5462555066083,1.024596182085169,0.06002127336271046,0.5762463343108505,MEDIUM,MEDIUM
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-06 13:00:00,ON,60.06,5186.28,24.31,35.3,54.1,132.0,-0.07,16,25.52,0.0,311.33,3.6000000000000014,60.05999999999949,16.683333333333184,0,0.0,25.52,0.07,0.16,0.097,3600,1.0,27.99544,0,7,21600,24.31,0.0010000000000000005,0.001049537037037037,23162.59373621526,386.043228936921,6.434053815615351,0,3.4389124192660745,0,16.683333333333184,0,0,0,1,0.0070888888888888885,3429.310344827586,0.9525862068965517,0.05994005994006047,0.37390029325513197,MEDIUM,MEDIUM
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-06 14:00:00,ON,56.36,5242.64,20.93,35.4,51.1,133.0,0.33,3,24.41,0.0,314.71,3.379999999999999,56.36000000000058,16.67455621301793,0,0.0,24.41,0.33,0.03,0.24,3600,1.0,30.2684,0,7,25200,20.93,0.0009388888888888886,0.001036574074074074,20191.514068780703,336.5252344796784,5.60875390799464,0,3.2270580078228375,0,16.67455621301793,0,0,0,1,0.006780555555555555,3086.7677181483,0.8574354772634166,0.059971611071681405,0.4530791788856305,MEDIUM,MEDIUM
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-06 15:00:00,ON,50.47,5293.11,17.9,35.2,53.1,134.0,0.03,41,22.64,0.0,317.74,3.030000000000001,50.469999999999345,16.656765676567435,0,0.0,22.64,0.03,0.41,0.144,3600,1.0,25.90016,0,7,28800,17.9,0.000841666666666667,0.0010115740740740742,17695.19450800915,294.91990846681915,4.915331807780319,0,2.8898086879846487,0,16.656765676567435,0,0,0,1,0.006288888888888889,2846.2897526501765,0.7906360424028268,0.06003566475133823,0.6011730205278593,MEDIUM,MEDIUM
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-06 16:00:00,ON,51.7,5344.81,14.8,35.4,50.0,135.0,-0.49,20,23.01,0.0,320.84,3.099999999999998,51.70000000000073,16.677419354838957,0,0.0,23.01,0.49,0.2,0.40299999999999997,3600,1.0,32.283030000000004,0,7,32400,14.8,0.0008611111111111106,0.0009796296296296296,15107.750472589794,251.79584120982992,4.1965973534971655,0,2.9602359653023655,0,16.677419354838957,0,0,0,1,0.006391666666666667,2315.514993481095,0.6431986093003043,0.059961315280463334,0.41642228739002934,HIGH,MEDIUM
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-06 17:00:00,ON,47.92,5392.73,11.92,35.6,49.7,136.0,0.07,16,21.87,0.0,323.71,2.880000000000001,47.91999999999916,16.638888888888594,0,0.0,21.87,0.07,0.16,0.097,3600,1.0,23.99139,0,7,36000,11.92,0.0008000000000000003,0.0009231481481481482,12912.337011033098,215.20561685055162,3.5867602808425274,0,2.7438009179358778,0,16.638888888888594,0,0,0,1,0.0060750000000000005,1962.139917695473,0.5450388660265203,0.060100166944909245,0.7214076246334311,HIGH,MEDIUM
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-06 18:00:00,ON,46.62,5439.34,9.13,36.6,50.9,137.0,-0.42,35,21.49,0.0,326.51,2.789999999999999,46.61000000000058,16.70609318996437,0,0.0,21.49,0.42,0.35,0.39899999999999997,3600,1.0,30.06451,0,7,39600,9.13,0.0007749999999999998,0.0008694444444444444,10500.958466453676,175.0159744408946,2.9169329073482433,0,2.6687930046952233,0,16.70609318996437,0,0,0,1,0.005969444444444444,1529.4555607259192,0.4248487668683109,0.05985839948508827,0.24926686217008798,HIGH,HIGH
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-06 19:00:00,ON,50.95,5490.3,6.07,36.3,51.5,138.0,0.11,33,22.79,0.0,329.57,3.0600000000000005,50.960000000000036,16.65359477124184,0,0.0,22.79,0.11,0.33,0.176,3600,1.0,26.801039999999997,0,7,43200,6.07,0.0008500000000000002,0.0008444444444444444,7188.1578947368425,119.80263157894737,1.9967105263157896,0,2.917865083013666,0,16.65359477124184,0,0,0,1,0.006330555555555555,958.8415971917508,0.2663448881088197,0.060047095761381446,0.6231671554252199,HIGH,HIGH
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-06 20:00:00,ON,49.3,5539.59,3.11,36.4,51.2,139.0,-0.34,42,22.29,0.0,332.53,2.9600000000000004,49.289999999999964,16.652027027027014,0,0.0,22.29,0.34,0.42,0.364,3600,1.0,30.403559999999995,0,7,46800,3.11,0.0008222222222222223,0.0008250000000000001,3769.696969696969,62.828282828282816,1.047138047138047,0,2.822244308118983,0,16.652027027027014,0,0,0,1,0.0061916666666666665,502.2880215343203,0.1395244504262001,0.06005274903631574,0.6436950146627566,HIGH,HIGH
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-06 21:00:00,ON,54.84,5594.44,0.0,35.8,49.0,140.0,-0.09,42,23.95,0.0,335.82,3.11,54.849999999999454,17.636655948552878,0,0.0,23.95,0.09,0.42,0.189,3600,1.0,28.47655,0,7,50400,0.0,0.0008638888888888889,0.0008287037037037038,0.0,0.0,0.0,0,3.140598504774291,0,17.636655948552878,0,0,0,1,0.006652777777777777,0.0,0.0,0.056700091157703386,0.045454545454545456,HIGH,HIGH
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-06 22:00:00,OFF,0.0,5594.44,0.0,35.2,0.0,140.0,0.47,37,0.0,0.0,335.82,-0.0,0.0,0.0,0,0.0,0.0,0.47,0.37,0.43999999999999995,0,0.0,0.0,0,7,54000,0.0,-0.0,0.0006851851851851853,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,HIGH,
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-06 23:00:00,OFF,0.0,5594.44,0.0,34.7,2.7,140.0,0.37,7,0.0,0.0,335.82,-0.0,0.0,0.0,0,0.0,0.0,0.37,0.07,0.28,0,0.0,0.0,0,7,57600,0.0,-0.0,0.0005518518518518519,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,HIGH,
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-07 00:00:00,OFF,0.0,5594.44,0.0,34.6,4.9,140.0,0.4,11,0.0,0.0,335.82,-0.0,0.0,0.0,0,0.0,0.0,0.4,0.11,0.31299999999999994,0,0.0,0.0,0,7,61200,0.0,-0.0,0.00042268518518518523,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,HIGH,
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-07 01:00:00,ON,0.0,5594.44,59.63,34.8,21.8,140.0,0.07,6,0.0,0.03,335.82,0.0,0.0,0.0,1,0.03,0.0,0.07,0.06,0.067,3600,0.0,0.0,1,8,0,59.63,0.0,0.00028101851851851855,212192.42174629323,3536.5403624382207,58.94233937397034,0,0.0,0,0.0,0,0,0,0,8.333333333333334e-06,7155600.0,1987.6666666666667,0.0,0.0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-07 02:00:00,ON,0.0,5594.44,59.6,34.9,23.0,141.0,0.42,49,0.0,0.03,335.85,0.030000000000001137,0.0,0.0,1,0.03,0.0,0.42,0.49,0.44099999999999995,3600,0.0,0.0,0,8,3600,59.6,8.333333333333649e-06,0.0001453703703703704,409987.2611464967,6833.121019108278,113.8853503184713,0,0.0,0,0.0,1,1,0,0,8.333333333333334e-06,7152000.0,1986.6666666666667,0.0,0.0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,2025-11-07 03:00:00,ON,0.0,5594.44,59.57,35.4,26.4,142.0,0.15,23,0.0,0.03,335.88,0.030000000000001137,0.0,0.0,1,0.03,0.0,0.15,0.23,0.174,3600,0.0,0.0,0,8,7200,59.57,8.333333333333649e-06,2.777777777777883e-06,21445199.999999188,357419.99999998644,5956.999999999774,0,0.0,0,0.0,1,1,0,0,8.333333333333334e-06,7148400.0,1985.6666666666667,0.0,0.0,LOW,LOW
