vehicleId,engineState,unixTime,timestamp,speed_mph,rpm,moving,engineHours_hr,odometer_miles,load_pct,engineCoolantTemp_F,engineCoolantLevel_pct,engineOilTemp_F,engineOilPressure
VEH_001,ON,1705640400,19/01/2024 5:00,10,1800,1,437,282.97,20,180,100,245,15
VEH_001,ON,1705640700,19/01/2024 5:05,30,700,1,437.08,283.01,30,195,95,170,55
VEH_001,ON,1705641000,19/01/2024 5:10,31,900,1,437.17,283.05,31,210,90,190,45
VEH_001,ON,1705641300,19/01/2024 5:15,60,1200,1,437.25,283.14,60,220,85,210,35
VEH_001,ON,1705641600,19/01/2024 5:20,61,1600,1,437.33,283.22,61,235,80,230,25
VEH_001,ON,1705641900,19/01/2024 5:25,80,1800,1,437.42,283.33,80,250,75,245,15
VEH_001,OFF,1705642200,19/01/2024 5:30,0,700,0,437.5,283.33,20,180,100,170,55
VEH_001,ON,1705642500,19/01/2024 5:35,10,900,1,437.58,283.35,30,195,95,190,45
VEH_001,ON,1705642800,19/01/2024 5:40,30,1200,1,437.67,283.39,31,210,90,210,35
VEH_001,ON,1705643100,19/01/2024 5:45,31,1600,1,437.75,283.43,60,220,85,230,25
VEH_001,ON,1705643400,19/01/2024 5:50,60,1800,1,437.83,283.52,61,235,80,245,15
VEH_001,ON,1705643700,19/01/2024 5:55,61,700,1,437.92,283.6,80,250,75,170,55
VEH_001,ON,1705644000,19/01/2024 6:00,80,900,1,438,283.71,20,180,100,190,45
VEH_001,OFF,1705644300,19/01/2024 6:05,0,1200,0,438.08,283.71,30,195,95,210,35
VEH_001,ON,1705644600,19/01/2024 6:10,10,1600,1,438.17,283.73,31,210,90,230,25
VEH_001,ON,1705644900,19/01/2024 6:15,30,1800,1,438.25,283.77,60,220,85,245,15
VEH_001,ON,1705645200,19/01/2024 6:20,31,700,1,438.33,283.81,61,235,80,170,55
VEH_001,ON,1705645500,19/01/2024 6:25,60,900,1,438.42,283.89,80,250,75,190,45
VEH_001,ON,1705645800,19/01/2024 6:30,61,1200,1,438.5,283.98,20,180,100,210,35
VEH_001,ON,1705646100,19/01/2024 6:35,80,1600,1,438.58,284.09,30,195,95,230,25
VEH_001,OFF,1705646400,19/01/2024 6:40,0,1800,0,438.67,284.09,31,210,90,245,15
VEH_001,ON,1705646700,19/01/2024 6:45,10,700,1,438.75,284.1,60,220,85,170,55
VEH_001,ON,1705647000,19/01/2024 6:50,30,900,1,438.83,284.14,61,235,80,190,45
VEH_001,ON,1705647300,19/01/2024 6:55,31,1200,1,438.92,284.19,80,250,75,210,35
VEH_001,ON,1705647600,19/01/2024 7:00,60,1600,1,439,284.27,20,180,100,230,25
VEH_001,ON,1705647900,19/01/2024 7:05,61,1800,1,439.08,284.36,30,195,95,245,15
VEH_001,ON,1705648200,19/01/2024 7:10,80,700,1,439.17,284.47,31,210,90,170,55
VEH_001,OFF,1705648500,19/01/2024 7:15,0,900,0,439.25,284.47,60,220,85,190,45
VEH_001,ON,1705648800,19/01/2024 7:20,10,1200,1,439.33,284.48,61,235,80,210,35
VEH_001,ON,1705649100,19/01/2024 7:25,30,1600,1,439.42,284.52,80,250,75,230,25
VEH_001,ON,1705649400,19/01/2024 7:30,31,1800,1,439.5,284.57,20,180,100,245,15
VEH_001,ON,1705649700,19/01/2024 7:35,60,700,1,439.58,284.65,30,195,95,170,55
VEH_001,ON,1705650000,19/01/2024 7:40,61,900,1,439.67,284.73,31,210,90,190,45
VEH_001,ON,1705650300,19/01/2024 7:45,80,1200,1,439.75,284.84,60,220,85,210,35
VEH_001,OFF,1705650600,19/01/2024 7:50,0,1600,0,439.83,284.84,61,235,80,230,25
VEH_001,ON,1705650900,19/01/2024 7:55,10,1800,1,439.92,284.86,80,250,75,245,15
VEH_001,ON,1705651200,19/01/2024 8:00,30,700,1,440,284.9,20,180,100,170,55
VEH_001,ON,1705651500,19/01/2024 8:05,31,900,1,440.08,284.94,30,195,95,190,45
VEH_001,ON,1705651800,19/01/2024 8:10,60,1200,1,440.17,285.03,31,210,90,210,35
VEH_001,ON,1705652100,19/01/2024 8:15,61,1600,1,440.25,285.11,60,220,85,230,25
VEH_001,ON,1705652400,19/01/2024 8:20,80,1800,1,440.33,285.22,61,235,80,245,15
VEH_001,OFF,1705652700,19/01/2024 8:25,0,700,0,440.42,285.22,80,250,75,170,55
VEH_001,ON,1705653000,19/01/2024 8:30,10,900,1,440.5,285.24,20,180,100,190,45
VEH_001,ON,1705653300,19/01/2024 8:35,30,1200,1,440.58,285.28,30,195,95,210,35
VEH_001,ON,1705653600,19/01/2024 8:40,31,1600,1,440.67,285.32,31,210,90,230,25
VEH_001,ON,1705653900,19/01/2024 8:45,60,1800,1,440.75,285.4,60,220,85,245,15
VEH_001,ON,1705654200,19/01/2024 8:50,61,700,1,440.83,285.49,61,235,80,170,55
VEH_001,ON,1705654500,19/01/2024 8:55,80,900,1,440.92,285.6,80,250,75,190,45
VEH_001,OFF,1705654800,19/01/2024 9:00,0,1200,0,441,285.6,20,180,100,210,35
VEH_001,ON,1705655100,19/01/2024 9:05,10,1600,1,441.08,285.61,30,195,95,230,25
VEH_001,ON,1705655400,19/01/2024 9:10,30,1800,1,441.17,285.66,31,210,90,245,15
VEH_001,ON,1705655700,19/01/2024 9:15,31,700,1,441.25,285.7,60,220,85,170,55
VEH_001,ON,1705656000,19/01/2024 9:20,60,900,1,441.33,285.78,61,235,80,190,45
VEH_001,ON,1705656300,19/01/2024 9:25,61,1200,1,441.42,285.87,80,250,75,210,35
VEH_001,ON,1705656600,19/01/2024 9:30,80,1600,1,441.5,285.98,20,180,100,230,25
VEH_001,OFF,1705656900,19/01/2024 9:35,0,1800,0,441.58,285.98,30,195,95,245,15
VEH_001,ON,1705657200,19/01/2024 9:40,10,700,1,441.67,285.99,31,210,90,170,55
VEH_001,ON,1705657500,19/01/2024 9:45,30,900,1,441.75,286.03,60,220,85,190,45
VEH_001,ON,1705657800,19/01/2024 9:50,31,1200,1,441.83,286.08,61,235,80,210,35
VEH_001,ON,1705658100,19/01/2024 9:55,60,1600,1,441.92,286.16,80,250,75,230,25
VEH_001,ON,1705658400,19/01/2024 10:00,61,1800,1,442,286.24,20,180,100,245,15
VEH_001,ON,1705658700,19/01/2024 10:05,80,700,1,442.08,286.36,30,195,95,170,55
VEH_001,OFF,1705659000,19/01/2024 10:10,0,900,0,442.17,286.36,31,210,90,190,45
VEH_001,ON,1705659300,19/01/2024 10:15,10,1200,1,442.25,286.37,60,220,85,210,35
VEH_001,ON,1705659600,19/01/2024 10:20,30,1600,1,442.33,286.41,61,235,80,230,25
VEH_001,ON,1705659900,19/01/2024 10:25,31,1800,1,442.42,286.45,80,250,75,245,15
VEH_001,ON,1705660200,19/01/2024 10:30,60,700,1,442.5,286.54,20,180,100,170,55
VEH_001,ON,1705660500,19/01/2024 10:35,61,900,1,442.58,286.62,30,195,95,190,45
VEH_001,ON,1705660800,19/01/2024 10:40,80,1200,1,442.67,286.73,31,210,90,210,35
VEH_001,OFF,1705661100,19/01/2024 10:45,0,1600,0,442.75,286.73,60,220,85,230,25
VEH_001,ON,1705661400,19/01/2024 10:50,10,1800,1,442.83,286.75,61,235,80,245,15
VEH_001,ON,1705661700,19/01/2024 10:55,30,700,1,442.92,286.79,80,250,75,170,55
VEH_001,ON,1705662000,19/01/2024 11:00,31,900,1,443,286.83,20,180,100,190,45
VEH_001,ON,1705662300,19/01/2024 11:05,60,1200,1,443.08,286.92,30,195,95,210,35
VEH_001,ON,1705662600,19/01/2024 11:10,61,1600,1,443.17,287,31,210,90,230,25
VEH_001,ON,1705662900,19/01/2024 11:15,80,1800,1,443.25,287.11,60,220,85,245,15
VEH_001,OFF,1705663200,19/01/2024 11:20,0,700,0,443.33,287.11,61,235,80,170,55
VEH_001,ON,1705663500,19/01/2024 11:25,10,900,1,443.42,287.12,80,250,75,190,45
VEH_001,ON,1705663800,19/01/2024 11:30,30,1200,1,443.5,287.17,20,180,100,210,35
VEH_001,ON,1705664100,19/01/2024 11:35,31,1600,1,443.58,287.21,30,195,95,230,25
VEH_001,ON,1705664400,19/01/2024 11:40,60,1800,1,443.67,287.29,31,210,90,245,15
VEH_001,ON,1705664700,19/01/2024 11:45,61,700,1,443.75,287.38,60,220,85,170,55
VEH_001,ON,1705665000,19/01/2024 11:50,80,900,1,443.83,287.49,61,235,80,190,45
VEH_001,OFF,1705665300,19/01/2024 11:55,0,1200,0,443.92,287.49,80,250,75,210,35
VEH_001,ON,1705665600,19/01/2024 12:00,10,1600,1,444,287.5,20,180,100,230,25
VEH_001,ON,1705665900,19/01/2024 12:05,30,1800,1,444.08,287.54,30,195,95,245,15
VEH_001,ON,1705666200,19/01/2024 12:10,31,700,1,444.17,287.59,31,210,90,170,55
VEH_001,ON,1705666500,19/01/2024 12:15,60,900,1,444.25,287.67,60,220,85,190,45
VEH_001,ON,1705666800,19/01/2024 12:20,61,1200,1,444.33,287.76,61,235,80,210,35
VEH_001,ON,1705667100,19/01/2024 12:25,80,1600,1,444.42,287.87,80,250,75,230,25
VEH_001,OFF,1705667400,19/01/2024 12:30,0,1800,0,444.5,287.87,20,180,100,245,15
VEH_001,ON,1705667700,19/01/2024 12:35,10,700,1,444.58,287.88,30,195,95,170,55
VEH_001,ON,1705668000,19/01/2024 12:40,30,900,1,444.67,287.92,31,210,90,190,45
VEH_001,ON,1705668300,19/01/2024 12:45,31,1200,1,444.75,287.97,60,220,85,210,35
VEH_001,ON,1705668600,19/01/2024 12:50,60,1600,1,444.83,288.05,61,235,80,230,25
VEH_001,ON,1705668900,19/01/2024 12:55,61,1800,1,444.92,288.13,80,250,75,245,15
VEH_001,ON,1705669200,19/01/2024 13:00,80,700,1,445,288.24,20,180,100,170,55
VEH_001,OFF,1705669500,19/01/2024 13:05,0,900,0,445.08,288.24,30,195,95,190,45
VEH_001,ON,1705669800,19/01/2024 13:10,10,1200,1,445.17,288.26,31,210,90,210,35
VEH_001,ON,1705670100,19/01/2024 13:15,30,1600,1,445.25,288.3,60,220,85,230,25
VEH_001,ON,1705670400,19/01/2024 13:20,31,1800,1,445.33,288.34,61,235,80,245,15
VEH_001,ON,1705670700,19/01/2024 13:25,60,700,1,445.42,288.43,80,250,75,170,55
VEH_001,ON,1705671000,19/01/2024 13:30,61,900,1,445.5,288.51,20,180,100,190,45
VEH_001,ON,1705671300,19/01/2024 13:35,80,1200,1,445.58,288.62,30,195,95,210,35
VEH_001,OFF,1705671600,19/01/2024 13:40,0,1600,0,445.67,288.62,31,210,90,230,25
VEH_001,ON,1705671900,19/01/2024 13:45,10,1800,1,445.75,288.64,60,220,85,245,15
VEH_001,ON,1705672200,19/01/2024 13:50,30,700,1,445.83,288.68,61,235,80,170,55
VEH_001,ON,1705672500,19/01/2024 13:55,31,900,1,445.92,288.72,80,250,75,190,45
VEH_001,ON,1705672800,19/01/2024 14:00,60,1200,1,446,288.8,20,180,100,210,35
VEH_001,ON,1705673100,19/01/2024 14:05,61,1600,1,446.08,288.89,30,195,95,230,25
VEH_001,ON,1705673400,19/01/2024 14:10,80,1800,1,446.17,289,31,210,90,245,15
VEH_001,OFF,1705673700,19/01/2024 14:15,0,700,0,446.25,289,60,220,85,170,55
VEH_001,ON,1705674000,19/01/2024 14:20,10,900,1,446.33,289.01,61,235,80,190,45
VEH_001,ON,1705674300,19/01/2024 14:25,30,1200,1,446.42,289.06,80,250,75,210,35
VEH_001,ON,1705674600,19/01/2024 14:30,31,1600,1,446.5,289.1,20,180,100,230,25
VEH_001,ON,1705674900,19/01/2024 14:35,60,1800,1,446.58,289.18,30,195,95,245,15
VEH_001,ON,1705675200,19/01/2024 14:40,61,700,1,446.67,289.27,31,210,90,170,55
VEH_001,ON,1705675500,19/01/2024 14:45,80,900,1,446.75,289.38,60,220,85,190,45
VEH_001,OFF,1705675800,19/01/2024 14:50,0,1200,0,446.83,289.38,61,235,80,210,35
VEH_001,ON,1705676100,19/01/2024 14:55,10,1600,1,446.92,289.39,80,250,75,230,25
VEH_001,ON,1705676400,19/01/2024 15:00,30,1800,1,447,289.43,20,180,100,245,15
VEH_001,ON,1705676700,19/01/2024 15:05,31,700,1,447.08,289.48,30,195,95,170,55
VEH_001,ON,1705677000,19/01/2024 15:10,60,900,1,447.17,289.56,31,210,90,190,45
VEH_001,ON,1705677300,19/01/2024 15:15,61,1200,1,447.25,289.64,60,220,85,210,35
VEH_001,ON,1705677600,19/01/2024 15:20,80,1600,1,447.33,289.76,61,235,80,230,25
VEH_001,OFF,1705677900,19/01/2024 15:25,0,1800,0,447.42,289.76,80,250,75,245,15
VEH_001,ON,1705678200,19/01/2024 15:30,10,700,1,447.5,289.77,20,180,100,170,55
VEH_001,ON,1705678500,19/01/2024 15:35,30,900,1,447.58,289.81,30,195,95,190,45
VEH_001,ON,1705678800,19/01/2024 15:40,31,1200,1,447.67,289.85,31,210,90,210,35
VEH_001,ON,1705679100,19/01/2024 15:45,60,1600,1,447.75,289.94,60,220,85,230,25
VEH_001,ON,1705679400,19/01/2024 15:50,61,1800,1,447.83,290.02,61,235,80,245,15
VEH_001,ON,1705679700,19/01/2024 15:55,80,700,1,447.92,290.13,80,250,75,170,55
VEH_001,OFF,1705680000,19/01/2024 16:00,0,900,0,448,290.13,20,180,100,190,45
VEH_001,ON,1705680300,19/01/2024 16:05,10,1200,1,448.08,290.15,30,195,95,210,35
VEH_001,ON,1705680600,19/01/2024 16:10,30,1600,1,448.17,290.19,31,210,90,230,25
VEH_001,ON,1705680900,19/01/2024 16:15,31,1800,1,448.25,290.23,60,220,85,245,15
VEH_001,ON,1705681200,19/01/2024 16:20,60,700,1,448.33,290.32,61,235,80,170,55
VEH_001,ON,1705681500,19/01/2024 16:25,61,900,1,448.42,290.4,80,250,75,190,45
VEH_001,ON,1705681800,19/01/2024 16:30,80,1200,1,448.5,290.51,20,180,100,210,35
VEH_001,OFF,1705682100,19/01/2024 16:35,0,1600,0,448.58,290.51,30,195,95,230,25
VEH_001,ON,1705682400,19/01/2024 16:40,10,1800,1,448.67,290.52,31,210,90,245,15
VEH_001,ON,1705682700,19/01/2024 16:45,30,700,1,448.75,290.57,60,220,85,170,55
VEH_001,ON,1705683000,19/01/2024 16:50,31,900,1,448.83,290.61,61,235,80,190,45
VEH_001,ON,1705683300,19/01/2024 16:55,60,1200,1,448.92,290.69,80,250,75,210,35
VEH_001,ON,1705683600,19/01/2024 17:00,61,1600,1,449,290.78,20,180,100,230,25
VEH_001,ON,1705683900,19/01/2024 17:05,80,1800,1,449.08,290.89,30,195,95,245,15
VEH_001,OFF,1705684200,19/01/2024 17:10,0,700,0,449.17,290.89,31,210,90,170,55
VEH_001,ON,1705684500,19/01/2024 17:15,10,900,1,449.25,290.9,60,220,85,190,45
VEH_001,ON,1705684800,19/01/2024 17:20,30,1200,1,449.33,290.94,61,235,80,210,35
VEH_001,ON,1705685100,19/01/2024 17:25,31,1600,1,449.42,290.99,80,250,75,230,25
VEH_001,ON,1705685400,19/01/2024 17:30,60,1800,1,449.5,291.07,20,180,100,245,15
VEH_001,ON,1705685700,19/01/2024 17:35,61,700,1,449.58,291.16,30,195,95,170,55
VEH_001,ON,1705686000,19/01/2024 17:40,80,900,1,449.67,291.27,31,210,90,190,45
VEH_001,OFF,1705686300,19/01/2024 17:45,0,1200,0,449.75,291.27,60,220,85,210,35
VEH_001,ON,1705686600,19/01/2024 17:50,10,1600,1,449.83,291.28,61,235,80,230,25
VEH_001,ON,1705686900,19/01/2024 17:55,30,1800,1,449.92,291.32,80,250,75,245,15
VEH_001,ON,1705687200,19/01/2024 18:00,31,700,1,450,291.37,20,180,100,170,55
VEH_001,ON,1705687500,19/01/2024 18:05,60,900,1,450.08,291.45,30,195,95,190,45
VEH_001,ON,1705687800,19/01/2024 18:10,61,1200,1,450.17,291.53,31,210,90,210,35
VEH_001,ON,1705688100,19/01/2024 18:15,80,1600,1,450.25,291.64,60,220,85,230,25
VEH_001,OFF,1705688400,19/01/2024 18:20,0,1800,0,450.33,291.64,61,235,80,245,15
VEH_001,ON,1705688700,19/01/2024 18:25,10,700,1,450.42,291.66,80,250,75,170,55
VEH_001,ON,1705689000,19/01/2024 18:30,30,900,1,450.5,291.7,20,180,100,190,45
VEH_001,ON,1705689300,19/01/2024 18:35,31,1200,1,450.58,291.74,30,195,95,210,35
VEH_001,ON,1705689600,19/01/2024 18:40,60,1600,1,450.67,291.83,31,210,90,230,25
VEH_001,ON,1705689900,19/01/2024 18:45,61,1800,1,450.75,291.91,60,220,85,245,15
VEH_001,ON,1705690200,19/01/2024 18:50,80,700,1,450.83,292.02,61,235,80,170,55
VEH_001,OFF,1705690500,19/01/2024 18:55,0,900,0,450.92,292.02,80,250,75,190,45
VEH_001,ON,1705690800,19/01/2024 19:00,10,1200,1,451,292.04,20,180,100,210,35
VEH_001,ON,1705691100,19/01/2024 19:05,30,1600,1,451.08,292.08,30,195,95,230,25
VEH_001,ON,1705691400,19/01/2024 19:10,31,1800,1,451.17,292.12,31,210,90,245,15
VEH_001,ON,1705691700,19/01/2024 19:15,60,700,1,451.25,292.2,60,220,85,170,55
VEH_001,ON,1705692000,19/01/2024 19:20,61,900,1,451.33,292.29,61,235,80,190,45
VEH_001,ON,1705692300,19/01/2024 19:25,80,1200,1,451.42,292.4,80,250,75,210,35
VEH_001,OFF,1705692600,19/01/2024 19:30,0,1600,0,451.5,292.4,20,180,100,230,25
VEH_001,ON,1705692900,19/01/2024 19:35,10,1800,1,451.58,292.41,30,195,95,245,15
VEH_001,ON,1705693200,19/01/2024 19:40,30,700,1,451.67,292.46,31,210,90,170,55
VEH_001,ON,1705693500,19/01/2024 19:45,31,900,1,451.75,292.5,60,220,85,190,45
VEH_001,ON,1705693800,19/01/2024 19:50,60,1200,1,451.83,292.58,61,235,80,210,35
VEH_001,ON,1705694100,19/01/2024 19:55,61,1600,1,451.92,292.67,80,250,75,230,25
VEH_001,ON,1705694400,19/01/2024 20:00,80,1800,1,452,292.78,20,180,100,245,15
VEH_001,OFF,1705694700,19/01/2024 20:05,0,700,0,452.08,292.78,30,195,95,170,55
VEH_001,ON,1705695000,19/01/2024 20:10,10,900,1,452.17,292.79,31,210,90,190,45
VEH_001,ON,1705695300,19/01/2024 20:15,30,1200,1,452.25,292.83,60,220,85,210,35
VEH_001,ON,1705695600,19/01/2024 20:20,31,1600,1,452.33,292.88,61,235,80,230,25
VEH_001,ON,1705695900,19/01/2024 20:25,60,1800,1,452.42,292.96,80,250,75,245,15
VEH_001,ON,1705696200,19/01/2024 20:30,61,700,1,452.5,293.04,20,180,100,170,55
VEH_001,ON,1705696500,19/01/2024 20:35,80,900,1,452.58,293.16,30,195,95,190,45
VEH_001,OFF,1705696800,19/01/2024 20:40,0,1200,0,452.67,293.16,31,210,90,210,35
VEH_001,ON,1705697100,19/01/2024 20:45,10,1600,1,452.75,293.17,60,220,85,230,25
VEH_001,ON,1705697400,19/01/2024 20:50,30,1800,1,452.83,293.21,61,235,80,245,15
VEH_001,ON,1705697700,19/01/2024 20:55,31,700,1,452.92,293.25,80,250,75,170,55
VEH_001,ON,1705698000,19/01/2024 21:00,60,900,1,453,293.34,20,180,100,190,45
VEH_001,ON,1705698300,19/01/2024 21:05,61,1200,1,453.08,293.42,30,195,95,210,35
VEH_001,ON,1705698600,19/01/2024 21:10,80,1600,1,453.17,293.53,31,210,90,230,25
VEH_001,OFF,1705698900,19/01/2024 21:15,0,1800,0,453.25,293.53,60,220,85,245,15
VEH_001,ON,1705699200,19/01/2024 21:20,10,700,1,453.33,293.55,61,235,80,170,55
VEH_001,ON,1705699500,19/01/2024 21:25,30,900,1,453.42,293.59,80,250,75,190,45
VEH_001,ON,1705699800,19/01/2024 21:30,31,1200,1,453.5,293.63,20,180,100,210,35
VEH_001,ON,1705700100,19/01/2024 21:35,60,1600,1,453.58,293.72,30,195,95,230,25
VEH_001,ON,1705700400,19/01/2024 21:40,61,1800,1,453.67,293.8,31,210,90,245,15
VEH_001,ON,1705700700,19/01/2024 21:45,80,700,1,453.75,293.91,60,220,85,170,55
VEH_001,OFF,1705701000,19/01/2024 21:50,0,900,0,453.83,293.91,61,235,80,190,45
VEH_001,ON,1705701300,19/01/2024 21:55,10,1200,1,453.92,293.92,80,250,75,210,35
VEH_001,ON,1705701600,19/01/2024 22:00,30,1600,1,454,293.97,20,180,100,230,25
VEH_001,ON,1705701900,19/01/2024 22:05,31,1800,1,454.08,294.01,30,195,95,245,15
VEH_001,ON,1705702200,19/01/2024 22:10,60,700,1,454.17,294.09,31,210,90,170,55
VEH_001,ON,1705702500,19/01/2024 22:15,61,900,1,454.25,294.18,60,220,85,190,45
VEH_001,ON,1705702800,19/01/2024 22:20,80,1200,1,454.33,294.29,61,235,80,210,35
VEH_001,OFF,1705703100,19/01/2024 22:25,0,1600,0,454.42,294.29,80,250,75,230,25
VEH_001,ON,1705703400,19/01/2024 22:30,10,1800,1,454.5,294.3,20,180,100,245,15
VEH_001,ON,1705703700,19/01/2024 22:35,30,700,1,454.58,294.34,30,195,95,170,55
VEH_001,ON,1705704000,19/01/2024 22:40,31,900,1,454.67,294.39,31,210,90,190,45
VEH_001,ON,1705704300,19/01/2024 22:45,60,1200,1,454.75,294.47,60,220,85,210,35
VEH_001,ON,1705704600,19/01/2024 22:50,61,1600,1,454.83,294.56,61,235,80,230,25
VEH_001,ON,1705704900,19/01/2024 22:55,80,1800,1,454.92,294.67,80,250,75,245,15
VEH_001,OFF,1705705200,19/01/2024 23:00,0,700,0,455,294.67,20,180,100,170,55
VEH_001,ON,1705705500,19/01/2024 23:05,10,900,1,455.08,294.68,30,195,95,190,45
VEH_001,ON,1705705800,19/01/2024 23:10,30,1200,1,455.17,294.72,31,210,90,210,35
VEH_001,ON,1705706100,19/01/2024 23:15,31,1600,1,455.25,294.77,60,220,85,230,25
VEH_001,ON,1705706400,19/01/2024 23:20,60,1800,1,455.33,294.85,61,235,80,245,15
VEH_001,ON,1705706700,19/01/2024 23:25,61,700,1,455.42,294.93,80,250,75,170,55
VEH_001,ON,1705707000,19/01/2024 23:30,80,900,1,455.5,295.04,20,180,100,190,45
VEH_001,OFF,1705707300,19/01/2024 23:35,0,1200,0,455.58,295.04,30,195,95,210,35
VEH_001,ON,1705707600,19/01/2024 23:40,10,1600,1,455.67,295.06,31,210,90,230,25
VEH_001,ON,1705707900,19/01/2024 23:45,30,1800,1,455.75,295.1,60,220,85,245,15
VEH_001,ON,1705708200,19/01/2024 23:50,31,700,1,455.83,295.14,61,235,80,170,55
VEH_001,ON,1705708500,19/01/2024 23:55,60,900,1,455.92,295.23,80,250,75,190,45
VEH_001,ON,1705708800,20/01/2024 0:00,61,1200,1,456,295.31,20,180,100,210,35
VEH_001,ON,1705709100,20/01/2024 0:05,80,1600,1,456.08,295.42,30,195,95,230,25
VEH_001,OFF,1705709400,20/01/2024 0:10,0,1800,0,456.17,295.42,31,210,90,245,15
VEH_001,ON,1705709700,20/01/2024 0:15,10,700,1,456.25,295.44,60,220,85,170,55
VEH_001,ON,1705710000,20/01/2024 0:20,30,900,1,456.33,295.48,61,235,80,190,45
VEH_001,ON,1705710300,20/01/2024 0:25,31,1200,1,456.42,295.52,80,250,75,210,35
VEH_001,ON,1705710600,20/01/2024 0:30,60,1600,1,456.5,295.6,20,180,100,230,25
VEH_001,ON,1705710900,20/01/2024 0:35,61,1800,1,456.58,295.69,30,195,95,245,15
VEH_001,ON,1705711200,20/01/2024 0:40,80,700,1,456.67,295.8,31,210,90,170,55
VEH_001,OFF,1705711500,20/01/2024 0:45,0,900,0,456.75,295.8,60,220,85,190,45
VEH_001,ON,1705711800,20/01/2024 0:50,10,1200,1,456.83,295.81,61,235,80,210,35
VEH_001,ON,1705712100,20/01/2024 0:55,30,1600,1,456.92,295.86,80,250,75,230,25
VEH_001,ON,1705712400,20/01/2024 1:00,31,1800,1,457,295.9,20,180,100,245,15
VEH_001,ON,1705712700,20/01/2024 1:05,60,700,1,457.08,295.98,30,195,95,170,55
VEH_001,ON,1705713000,20/01/2024 1:10,61,900,1,457.17,296.07,31,210,90,190,45
VEH_001,ON,1705713300,20/01/2024 1:15,80,1200,1,457.25,296.18,60,220,85,210,35
VEH_001,OFF,1705713600,20/01/2024 1:20,0,1600,0,457.33,296.18,61,235,80,230,25
VEH_001,ON,1705713900,20/01/2024 1:25,10,1800,1,457.42,296.19,80,250,75,245,15
VEH_001,ON,1705714200,20/01/2024 1:30,30,700,1,457.5,296.23,20,180,100,170,55
VEH_001,ON,1705714500,20/01/2024 1:35,31,900,1,457.58,296.28,30,195,95,190,45
VEH_001,ON,1705714800,20/01/2024 1:40,60,1200,1,457.67,296.36,31,210,90,210,35
VEH_001,ON,1705715100,20/01/2024 1:45,61,1600,1,457.75,296.44,60,220,85,230,25
VEH_001,ON,1705715400,20/01/2024 1:50,80,1800,1,457.83,296.56,61,235,80,245,15
VEH_001,OFF,1705715700,20/01/2024 1:55,0,700,0,457.92,296.56,80,250,75,170,55
VEH_001,ON,1705716000,20/01/2024 2:00,10,900,1,458,296.57,20,180,100,190,45
VEH_001,ON,1705716300,20/01/2024 2:05,30,1200,1,458.08,296.61,30,195,95,210,35
VEH_001,ON,1705716600,20/01/2024 2:10,31,1600,1,458.17,296.65,31,210,90,230,25
VEH_001,ON,1705716900,20/01/2024 2:15,60,1800,1,458.25,296.74,60,220,85,245,15
VEH_001,ON,1705717200,20/01/2024 2:20,61,700,1,458.33,296.82,61,235,80,170,55
VEH_001,ON,1705717500,20/01/2024 2:25,80,900,1,458.42,296.93,80,250,75,190,45
VEH_001,OFF,1705717800,20/01/2024 2:30,0,1200,0,458.5,296.93,20,180,100,210,35
VEH_001,ON,1705718100,20/01/2024 2:35,10,1600,1,458.58,296.95,30,195,95,230,25
VEH_001,ON,1705718400,20/01/2024 2:40,30,1800,1,458.67,296.99,31,210,90,245,15
VEH_001,ON,1705718700,20/01/2024 2:45,31,700,1,458.75,297.03,60,220,85,170,55
VEH_001,ON,1705719000,20/01/2024 2:50,60,900,1,458.83,297.12,61,235,80,190,45
VEH_001,ON,1705719300,20/01/2024 2:55,61,1200,1,458.92,297.2,80,250,75,210,35
VEH_001,ON,1705719600,20/01/2024 3:00,80,1600,1,459,297.31,20,180,100,230,25
VEH_001,OFF,1705719900,20/01/2024 3:05,0,1800,0,459.08,297.31,30,195,95,245,15
VEH_001,ON,1705720200,20/01/2024 3:10,10,700,1,459.17,297.32,31,210,90,170,55
VEH_001,ON,1705720500,20/01/2024 3:15,30,900,1,459.25,297.37,60,220,85,190,45
VEH_001,ON,1705720800,20/01/2024 3:20,31,1200,1,459.33,297.41,61,235,80,210,35
VEH_001,ON,1705721100,20/01/2024 3:25,60,1600,1,459.42,297.49,80,250,75,230,25
VEH_001,ON,1705721400,20/01/2024 3:30,61,1800,1,459.5,297.58,20,180,100,245,15
VEH_001,ON,1705721700,20/01/2024 3:35,80,700,1,459.58,297.69,30,195,95,170,55
VEH_001,OFF,1705722000,20/01/2024 3:40,0,900,0,459.67,297.69,31,210,90,190,45
VEH_001,ON,1705722300,20/01/2024 3:45,10,1200,1,459.75,297.7,60,220,85,210,35
VEH_001,ON,1705722600,20/01/2024 3:50,30,1600,1,459.83,297.74,61,235,80,230,25
VEH_001,ON,1705722900,20/01/2024 3:55,31,1800,1,459.92,297.79,80,250,75,245,15
VEH_001,ON,1705723200,20/01/2024 4:00,60,700,1,460,297.87,20,180,100,170,55
VEH_001,ON,1705723500,20/01/2024 4:05,61,900,1,460.08,297.96,30,195,95,190,45
VEH_001,ON,1705723800,20/01/2024 4:10,80,1200,1,460.17,298.07,31,210,90,210,35
VEH_001,OFF,1705724100,20/01/2024 4:15,0,1600,0,460.25,298.07,60,220,85,230,25
