vehicleId,driverId,timestamp,unixTime,engineState,speed_mph,engineHours_hr,odometer_miles,fuelLevel_pct,fuelTemperature_C,engineOilPressure_psi,longitudinalAcceleration_ms2,brakePosition_pct,fuelRate_L_per_hr,idleFuelConsumed_L,fuelIntegrated_L,fuel_drop_pct,distance_miles,miles_per_fuel_pct,is_idle,fuel_consumed_idle_L,fuel_consumed_moving_L,acceleration_abs,brake_intensity,driver_aggressiveness,engine_on_duration_sec,speed_bucket,fuel_rate_eff,refill_event,fuel_cycle,time_since_refill_sec,fuel_pct_remaining,fuel_burn_pct_per_sec,fuel_burn_pct_per_sec_smooth,fuel_time_to_empty_sec,fuel_time_to_empty_min,fuel_time_to_empty_hr,fuel_theft_flag,expected_fuel_drop,sudden_drop_trip_flag,fuel_efficiency_miles_per_pct,low_efficiency_flag,idle_fuel_flag,fuel_sensor_tamper_flag,fuel_leak_flag,consumption_rate_L_per_sec,fuel_time_to_empty_sec_v2,fuel_time_to_empty_hr_v2,fuel_per_mile,driver_fuel_efficiency_score,fuel_level_alert,fuel_time_to_empty_alert
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 4:40,1761954000,ON,47.76,4.75,297.02,67.18,37.4,51.4,-0.46,14,21.83,0,17.82,0.24,3.98,16.58333333,0,0,1.819166667,0.46,0.14,0.364,300,2,29.77612,0,0,16800,67.18,0.0008,0.000911111,73734.14634,1228.902439,20.48170732,0,0.23406575,0,16.58333333,0,0,0,1,0.006063889,11078.69904,3.077416399,0.060301508,0.6776791,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 4:45,1761954300,ON,45.52,4.83,300.82,66.95,37.5,46.5,0.27,43,21.16,0,18.05,0.23,3.8,16.52173913,0,0,1.763333333,0.27,0.43,0.318,300,2,27.88888,0,0,17100,66.95,0.000766667,0.000888889,75318.75,1255.3125,20.921875,0,0.223479862,0,16.52173913,0,0,0,1,0.005877778,11390.35917,3.163988658,0.060526316,0.764594435,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 4:50,1761954600,ON,52.97,4.92,305.23,66.69,38,51.2,-0.31,29,23.39,0,18.31,0.26,4.41,16.96153846,0,0,1.949166667,0.31,0.29,0.304,300,3,30.50056,0,0,17400,66.69,0.000866667,0.000877778,75975.94937,1266.265823,21.10443038,0,0.259354261,0,16.96153846,0,0,0,1,0.006497222,10264.38649,2.851218469,0.058956916,0.153818828,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 4:55,1761954900,ON,53.62,5,309.7,66.42,38.5,53.8,0.48,41,23.58,0,18.58,0.27,4.47,16.55555556,0,0,1.965,0.48,0.41,0.459,300,3,34.40322,0,0,17700,66.42,0.0009,0.000855556,77633.76623,1293.896104,21.56493506,0,0.262882891,0,16.55555556,0,0,0,1,0.00655,10140.45802,2.816793893,0.060402685,0.722084073,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 5:00,1761955200,ON,50.78,5.08,313.93,66.16,38.2,53,-0.06,25,22.73,0,18.84,0.26,4.23,16.26923077,0,0,1.894166667,0.06,0.25,0.117,300,3,25.38941,0,0,18000,66.16,0.000866667,0.000844444,78347.36842,1305.789474,21.76315789,0,0.248768373,0,16.26923077,0,0,0,1,0.006313889,10478.48658,2.910690717,0.061465721,0.906453523,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 5:05,1761955500,ON,43.19,5.17,317.53,65.95,37.9,52.6,-0.33,0,20.46,0,19.05,0.21,3.6,17.14285714,0,0,1.705,0.33,0,0.231,300,2,25.18626,0,0,18300,65.95,0.0007,0.000816667,80755.10204,1345.918367,22.43197279,0,0.211717764,0,17.14285714,0,0,0,1,0.005683333,11604.10557,3.223362659,0.058333333,0.098993487,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 5:10,1761955800,ON,42.27,5.25,321.05,65.74,37.8,47.7,-0.32,44,20.18,0,19.26,0.21,3.52,16.76190476,0,0,1.681666667,0.32,0.44,0.356,300,2,27.36408,0,0,18600,65.74,0.0007,0.0008,82175,1369.583333,22.82638889,0,0.207012925,0,16.76190476,0,0,0,1,0.005605556,11727.65114,3.257680872,0.059659091,0.322202487,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 5:15,1761956100,ON,38.74,5.33,324.28,65.54,38.7,49.7,-0.08,11,19.12,0,19.46,0.2,3.23,16.15,0,0,1.593333333,0.08,0.11,0.089,300,2,20.82168,0,0,18900,65.54,0.000666667,0.000783333,83668.08511,1394.468085,23.24113475,0,0.189957883,0,16.15,0,0,0,1,0.005311111,12340.16736,3.427824268,0.061919505,0.927886323,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 5:20,1761956400,ON,39.8,5.42,327.6,65.34,38.4,46.8,-0.41,29,19.44,0,19.66,0.2,3.32,16.6,0,0,1.62,0.41,0.29,0.374,300,2,26.71056,0,0,19200,65.34,0.000666667,0.00075,87120,1452,24.2,0,0.195250827,0,16.6,0,0,0,1,0.0054,12100,3.361111111,0.060240964,0.647069272,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 5:25,1761956700,ON,45.49,5.5,331.39,65.12,38.3,53.9,-0.4,47,21.15,0,19.88,0.22,3.79,17.22727273,0,0,1.7625,0.4,0.47,0.421,300,2,30.05415,0,0,19500,65.12,0.000733333,0.000722222,90166.15385,1502.769231,25.04615385,0,0.222891757,0,17.22727273,0,0,0,1,0.005875,11084.25532,3.078959811,0.058047493,0.085139136,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 5:30,1761957000,ON,50.4,5.58,335.59,64.86,38.1,45.5,0.15,9,22.62,0,20.14,0.26,4.2,16.15384615,0,0,1.885,0.15,0.09,0.132,300,3,25.60584,0,0,19800,64.86,0.000866667,0.000722222,89806.15385,1496.769231,24.94615385,0,0.247004058,0,16.15384615,0,0,0,1,0.006283333,10322.54642,2.867374005,0.061904762,0.926820604,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 5:35,1761957300,ON,57.59,5.67,340.39,64.58,38,54.3,-0.48,18,24.78,0,20.42,0.28,4.8,17.14285714,0,0,2.065,0.48,0.18,0.39,300,3,34.4442,0,0,20100,64.58,0.000933333,0.000761111,84849.63504,1414.160584,23.56934307,0,0.282290352,0,17.14285714,0,0,0,1,0.006883333,9382.082324,2.606133979,0.058333333,0.099111901,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 5:40,1761957600,ON,57.64,5.75,345.19,64.29,38.1,55.3,-0.34,23,24.79,0,20.71,0.29,4.8,16.55172414,0,0,2.065833333,0.34,0.23,0.307,300,3,32.40053,0,0,20400,64.29,0.000966667,0.000805556,79808.27586,1330.137931,22.16896552,0,0.282290352,0,16.55172414,0,0,0,1,0.006886111,9336.183945,2.593384429,0.060416667,0.72812315,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 5:45,1761957900,ON,64.74,5.83,350.59,63.96,38.6,56.6,0.18,34,26.92,0,21.04,0.33,5.4,16.36363636,0,0,2.243333333,0.18,0.34,0.228,300,3,33.05776,0,0,20700,63.96,0.0011,0.000877778,72865.82278,1214.43038,20.24050633,0,0.317576646,0,16.36363636,0,0,0,1,0.007477778,8553.343239,2.375928678,0.061111111,0.876258141,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 5:50,1761958200,ON,67.03,5.92,356.17,63.63,39.4,51.1,0.44,2,27.61,0,21.37,0.33,5.58,16.90909091,0,0,2.300833333,0.44,0.02,0.314,300,3,36.27954,0,0,21000,63.63,0.0011,0.00095,66978.94737,1116.315789,18.60526316,0,0.328162535,0,16.90909091,0,0,0,1,0.007669444,8296.559218,2.304599783,0.059139785,0.17785672,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 5:55,1761958500,ON,72.16,6,362.18,63.27,39,59,-0.23,11,29.15,0,21.73,0.36,6.01,16.69444444,0,0,2.429166667,0.23,0.11,0.194,300,4,34.8051,0,0,21300,63.27,0.0012,0.001027778,61560,1026,17.1,0,0.353451045,0,16.69444444,0,0,0,1,0.008097222,7813.790738,2.170497427,0.059900166,0.442036708,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 6:00,1761958800,ON,65.77,6.08,367.66,62.94,38.8,56.1,-0.18,25,27.23,0,22.06,0.33,5.48,16.60606061,0,0,2.269166667,0.18,0.25,0.201,300,3,32.70323,0,0,21600,62.94,0.0011,0.001066667,59006.25,983.4375,16.390625,0,0.322281486,0,16.60606061,0,0,0,1,0.007563889,8321.116416,2.311421227,0.060218978,0.634931912,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 6:05,1761959100,ON,68.68,6.17,373.39,62.6,38.3,54.4,0,49,28.1,0,22.4,0.34,5.73,16.85294118,0,0,2.341666667,0,0.49,0.147,300,3,32.2307,0,0,21900,62.6,0.001133333,0.0011,56909.09091,948.4848485,15.80808081,0,0.336984108,0,16.85294118,0,0,0,1,0.007805556,8019.928826,2.227758007,0.059336824,0.218117229,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 6:10,1761959400,ON,70.74,6.25,379.28,62.24,38.4,58.6,0.3,35,28.72,0,22.76,0.36,5.89,16.36111111,0,0,2.393333333,0.3,0.35,0.315,300,4,37.7668,0,0,22200,62.24,0.0012,0.001138889,54649.7561,910.8292683,15.1804878,0,0.346393786,0,16.36111111,0,0,0,1,0.007977778,7801.671309,2.167130919,0.061120543,0.87732386,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 6:15,1761959700,ON,65.58,6.33,384.75,61.92,38.7,57,0.49,47,27.17,0,23.08,0.32,5.47,17.09375,0,0,2.264166667,0.49,0.47,0.484,300,3,40.32028,0,0,22500,61.92,0.001066667,0.001133333,54635.29412,910.5882353,15.17647059,0,0.321693381,0,17.09375,0,0,0,1,0.007547222,8204.343025,2.278984174,0.058500914,0.108111308,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 6:20,1761960000,ON,59.62,6.42,389.72,61.62,38.9,49.8,0.37,31,25.39,0,23.38,0.3,4.97,16.56666667,0,0,2.115833333,0.37,0.31,0.352,300,3,34.32728,0,0,22800,61.62,0.001,0.001116667,55182.08955,919.7014925,15.32835821,0,0.292288136,0,16.56666667,0,0,0,1,0.007052778,8736.983064,2.42693974,0.060362173,0.70597987,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 6:25,1761960300,ON,65.36,6.5,395.16,61.29,39.6,54.3,0.25,40,27.11,0,23.71,0.33,5.44,16.48484848,0,0,2.259166667,0.25,0.4,0.295,300,3,35.10745,0,0,23100,61.29,0.0011,0.0011,55718.18182,928.6363636,15.47727273,0,0.319929066,0,16.48484848,0,0,0,1,0.007530556,8138.841756,2.260789377,0.060661765,0.801302546,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 6:30,1761960600,ON,63.4,6.58,400.45,60.97,39.4,62.9,-0.11,12,26.52,0,24.03,0.32,5.29,16.53125,0,0,2.21,0.11,0.12,0.113,300,3,29.51676,0,0,23400,60.97,0.001066667,0.001094444,55708.62944,928.4771574,15.47461929,0,0.311107492,0,16.53125,0,0,0,1,0.007366667,8276.470588,2.299019608,0.060491493,0.753522795,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 6:35,1761960900,ON,69.73,6.67,406.26,60.62,39.6,56.5,0.45,18,28.42,0,24.38,0.35,5.81,16.6,0,0,2.368333333,0.45,0.18,0.369,300,3,38.90698,0,0,23700,60.62,0.001166667,0.0011,55109.09091,918.4848485,15.30808081,0,0.341688947,0,16.6,0,0,0,1,0.007894444,7678.817734,2.133004926,0.060240964,0.647246892,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 6:40,1761961200,ON,69.62,6.75,412.06,60.28,40,62.1,-0.29,22,28.38,0,24.72,0.34,5.8,17.05882353,0,0,2.365,0.29,0.22,0.269,300,3,36.01422,0,0,24000,60.28,0.001133333,0.001088889,55359.18367,922.6530612,15.37755102,0,0.341100842,0,17.05882353,0,0,0,1,0.007883333,7646.511628,2.124031008,0.05862069,0.11687389,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 6:45,1761961500,ON,74.12,6.83,418.23,59.91,40.1,62.3,0.21,46,29.74,0,25.09,0.37,6.17,16.67567568,0,0,2.478333333,0.21,0.46,0.285,300,4,38.2159,0,0,24300,59.91,0.001233333,0.001116667,53650.74627,894.1791045,14.90298507,0,0.362860724,0,16.67567568,0,0,0,1,0.008261111,7252.05111,2.014458642,0.059967585,0.486678508,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 6:50,1761961800,ON,68.4,6.92,423.93,59.56,39.8,57,-0.42,12,28.02,0,25.44,0.35,5.7,16.28571429,0,0,2.335,0.42,0.12,0.33,300,3,37.2666,0,0,24600,59.56,0.001166667,0.001144444,52042.71845,867.3786408,14.45631068,0,0.335219793,0,16.28571429,0,0,0,1,0.007783333,7652.248394,2.125624554,0.061403509,0.902072232,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 6:55,1761962100,ON,63.97,7,429.26,59.24,39.2,55.2,0.08,44,26.69,0,25.76,0.32,5.33,16.65625,0,0,2.224166667,0.08,0.44,0.188,300,3,31.70772,0,0,24900,59.24,0.001066667,0.001138889,52015.60976,866.9268293,14.44878049,0,0.313459912,0,16.65625,0,0,0,1,0.007413889,7990.408393,2.219557887,0.060037523,0.530136175,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 7:00,1761962400,ON,61.9,7.08,434.42,58.93,38.9,57.7,-0.42,43,26.07,0,26.07,0.31,5.16,16.64516129,0,0,2.1725,0.42,0.43,0.423,300,3,37.09761,0,0,25200,58.93,0.001033333,0.001133333,51997.05882,866.6176471,14.44362745,0,0.303462129,0,16.64516129,0,0,0,1,0.007241667,8137.629459,2.260452628,0.060077519,0.553226761,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 7:05,1761962700,ON,62.83,7.17,439.66,58.62,38.8,54.6,-0.03,19,26.35,0,26.38,0.31,5.24,16.90322581,0,0,2.195833333,0.03,0.19,0.078,300,3,28.4053,0,0,25500,58.62,0.001033333,0.001111111,52758,879.3,14.655,0,0.308166968,0,16.90322581,0,0,0,1,0.007319444,8008.804554,2.224667932,0.059160305,0.181645944,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 7:10,1761963000,ON,56.73,7.25,444.39,58.34,39.3,54.7,0.08,48,24.52,0,26.66,0.28,4.73,16.89285714,0,0,2.043333333,0.08,0.48,0.2,300,3,29.424,0,0,25800,58.34,0.000933333,0.001077778,54129.89691,902.1649485,15.03608247,0,0.278173618,0,16.89285714,0,0,0,1,0.006811111,8565.415987,2.379282219,0.059196617,0.187566607,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 7:15,1761963300,ON,50.06,7.33,448.56,58.09,39.8,49.9,0.48,44,22.52,0,26.91,0.25,4.17,16.68,0,0,1.876666667,0.48,0.44,0.468,300,3,33.05936,0,0,26100,58.09,0.000833333,0.001011111,57451.64835,957.5274725,15.95879121,0,0.245239744,0,16.68,0,0,0,1,0.006255556,9286.145648,2.579484902,0.059952038,0.47732386,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 7:20,1761963600,ON,42.75,7.42,452.12,57.87,39.9,48.4,-0.43,34,20.32,0,27.13,0.22,3.56,16.18181818,0,0,1.693333333,0.43,0.34,0.403,300,2,28.50896,0,0,26400,57.87,0.000733333,0.000938889,61636.68639,1027.278107,17.12130178,0,0.209365345,0,16.18181818,0,0,0,1,0.005644444,10252.55906,2.847933071,0.061797753,0.92303138,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 7:25,1761963900,ON,45.88,7.5,455.94,57.64,39.7,47.9,-0.21,0,21.26,0,27.36,0.23,3.82,16.60869565,0,0,1.771666667,0.21,0,0.147,300,2,24.38522,0,0,26700,57.64,0.000766667,0.000888889,64845,1080.75,18.0125,0,0.224656072,0,16.60869565,0,0,0,1,0.005905556,9760.301035,2.711194732,0.060209424,0.62830077,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 7:30,1761964200,ON,47.92,7.58,459.94,57.4,39.7,52.4,0.12,7,21.87,0,27.6,0.24,4,16.66666667,0,0,1.8225,0.12,0.07,0.105,300,2,24.16635,0,0,27000,57.4,0.0008,0.00085,67529.41176,1125.490196,18.75816993,0,0.23524196,0,16.66666667,0,0,0,1,0.006075,9448.559671,2.624599909,0.06,0.510005921,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 7:35,1761964500,ON,42.63,7.67,463.49,57.19,39.2,46.9,-0.23,36,20.29,0,27.81,0.21,3.55,16.9047619,0,0,1.690833333,0.23,0.36,0.269,300,2,25.74801,0,0,27300,57.19,0.0007,0.000794444,71987.41259,1199.79021,19.9965035,0,0.20877724,0,16.9047619,0,0,0,1,0.005636111,10147.06752,2.818629867,0.05915493,0.180343398,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 7:40,1761964800,ON,50.22,7.75,467.67,56.94,39.3,55.4,-0.19,19,22.57,0,28.06,0.25,4.18,16.72,0,0,1.880833333,0.19,0.19,0.19,300,3,26.8583,0,0,27600,56.94,0.000833333,0.000777778,73208.57143,1220.142857,20.33571429,0,0.245827848,0,16.72,0,0,0,1,0.006269444,9082.14444,2.5228179,0.059808612,0.392066311,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 7:45,1761965100,ON,51.87,7.83,472,56.68,39.2,52.8,0.08,24,23.06,0,28.32,0.26,4.33,16.65384615,0,0,1.921666667,0.08,0.24,0.128,300,3,26.01168,0,0,27900,56.68,0.000866667,0.000783333,72357.44681,1205.957447,20.09929078,0,0.254649422,0,16.65384615,0,0,0,1,0.006405556,8848.568951,2.45793582,0.060046189,0.534754292,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 7:50,1761965400,ON,50.56,7.92,476.21,56.43,39.2,50.1,0.31,31,22.67,0,28.57,0.25,4.21,16.84,0,0,1.889166667,0.31,0.31,0.31,300,3,29.6977,0,0,28200,56.43,0.000833333,0.0008,70537.5,1175.625,19.59375,0,0.247592163,0,16.84,0,0,0,1,0.006297222,8961.093957,2.489192766,0.059382423,0.228656009,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 7:55,1761965700,ON,58.32,8,481.07,56.14,39,56.8,0.33,48,25,0,28.86,0.29,4.86,16.75862069,0,0,2.083333333,0.33,0.48,0.375,300,3,34.375,0,0,28500,56.14,0.000966667,0.000833333,67368,1122.8,18.71333333,0,0.285818982,0,16.75862069,0,0,0,1,0.006944444,8084.16,2.2456,0.059670782,0.326465364,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 8:00,1761966000,ON,63.74,8.08,486.38,55.82,38.3,53.4,-0.44,5,26.62,0,29.18,0.32,5.31,16.59375,0,0,2.218333333,0.44,0.05,0.323,300,3,35.21826,0,0,28800,55.82,0.001066667,0.000877778,63592.40506,1059.873418,17.66455696,0,0.312283702,0,16.59375,0,0,0,1,0.007394444,7548.910594,2.096919609,0.060263653,0.659443458,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 8:05,1761966300,ON,66.8,8.17,491.95,55.48,38.5,56.4,0.09,36,27.54,0,29.52,0.34,5.57,16.38235294,0,0,2.295,0.09,0.36,0.171,300,3,32.24934,0,0,29100,55.48,0.001133333,0.00095,58400,973.3333333,16.22222222,0,0.32757443,0,16.38235294,0,0,0,1,0.00765,7252.287582,2.014524328,0.061041293,0.867377146,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 8:10,1761966600,ON,70.92,8.25,497.86,55.13,38.2,55.5,-0.25,44,28.77,0,29.87,0.35,5.91,16.88571429,0,0,2.3975,0.25,0.44,0.307,300,4,37.60239,0,0,29400,55.13,0.001166667,0.001005556,54825.41436,913.7569061,15.22928177,0,0.347569996,0,16.88571429,0,0,0,1,0.007991667,6898.435871,1.916232186,0.059221658,0.193250444,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 8:15,1761966900,ON,72.62,8.33,503.91,54.77,38.6,61.5,-0.14,7,29.28,0,30.23,0.36,6.05,16.80555556,0,0,2.44,0.14,0.07,0.119,300,4,32.76432,0,0,29700,54.77,0.0012,0.001061111,51615.70681,860.2617801,14.33769634,0,0.355803465,0,16.80555556,0,0,0,1,0.008133333,6734.016393,1.870560109,0.059504132,0.265956187,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 8:20,1761967200,ON,64.97,8.42,509.32,54.44,39.1,55.1,-0.19,0,26.99,0,30.56,0.33,5.41,16.39393939,0,0,2.249166667,0.19,0,0.133,300,3,30.57967,0,0,30000,54.44,0.0011,0.001105556,49242.21106,820.7035176,13.67839196,0,0.318164751,0,16.39393939,0,0,0,1,0.007497222,7261.356058,2.017043349,0.060998152,0.861456483,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 8:25,1761967500,ON,65.8,8.5,514.81,54.11,39,58,-0.37,46,27.24,0,30.89,0.33,5.49,16.63636364,0,0,2.27,0.37,0.46,0.397,300,3,38.05428,0,0,30300,54.11,0.0011,0.001127778,47979.31034,799.6551724,13.32758621,0,0.32286959,0,16.63636364,0,0,0,1,0.007566667,7151.101322,1.986417034,0.06010929,0.571640024,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 8:30,1761967800,ON,64.53,8.58,520.18,53.79,39.5,56.5,0.4,33,26.86,0,31.21,0.32,5.37,16.78125,0,0,2.238333333,0.4,0.33,0.379,300,3,37.03994,0,0,30600,53.79,0.001066667,0.001127778,47695.5665,794.9261084,13.24876847,0,0.315812332,0,16.78125,0,0,0,1,0.007461111,7209.381981,2.002606106,0.059590317,0.297927768,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 8:35,1761968100,ON,62.14,8.67,525.36,53.48,39,49.3,0.4,37,26.14,0,31.52,0.31,5.18,16.70967742,0,0,2.178333333,0.4,0.37,0.391,300,3,36.36074,0,0,30900,53.48,0.001033333,0.001111111,48132,802.2,13.37,0,0.304638339,0,16.70967742,0,0,0,1,0.007261111,7365.263963,2.045906656,0.05984556,0.41124926,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 8:40,1761968400,ON,61.35,8.75,530.47,53.17,39.1,49.5,0.2,28,25.91,0,31.83,0.31,5.11,16.48387097,0,0,2.159166667,0.2,0.28,0.224,300,3,31.71384,0,0,31200,53.17,0.001033333,0.001088889,48829.59184,813.8265306,13.56377551,0,0.300521604,0,16.48387097,0,0,0,1,0.007197222,7387.572366,2.052103435,0.060665362,0.802368265,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 8:45,1761968700,ON,55.71,8.83,535.12,52.89,38.4,52.3,-0.04,33,24.21,0,32.11,0.28,4.65,16.60714286,0,0,2.0175,0.04,0.33,0.127,300,3,27.28467,0,0,31500,52.89,0.000933333,0.001044444,50639.3617,843.9893617,14.06648936,0,0.273468779,0,16.60714286,0,0,0,1,0.006725,7864.684015,2.184634449,0.060215054,0.632622854,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 8:50,1761969000,ON,57.64,8.92,539.92,52.6,38.5,49.6,-0.16,46,24.79,0,32.4,0.29,4.8,16.55172414,0,0,2.065833333,0.16,0.46,0.25,300,3,30.9875,0,0,31800,52.6,0.000966667,0.001022222,51456.52174,857.6086957,14.29347826,0,0.282290352,0,16.55172414,0,0,0,1,0.006886111,7638.563937,2.121823316,0.060416667,0.728241563,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 8:55,1761969300,ON,51.7,9,544.23,52.35,38.1,52.4,-0.15,2,23.01,0,32.65,0.25,4.31,17.24,0,0,1.9175,0.15,0.02,0.111,300,3,25.56411,0,0,32100,52.35,0.000833333,0.000977778,53539.77273,892.3295455,14.87215909,0,0.253473212,0,17.24,0,0,0,1,0.006391667,8190.352021,2.275097784,0.05800464,0.084073416,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 9:00,1761969600,ON,57.69,9.08,549.04,52.06,38.1,53.9,-0.28,20,24.81,0,32.94,0.29,4.81,16.5862069,0,0,2.0675,0.28,0.2,0.256,300,3,31.16136,0,0,32400,52.06,0.000966667,0.000961111,54166.47399,902.7745665,15.04624277,0,0.282878457,0,16.5862069,0,0,0,1,0.006891667,7554.050786,2.098347441,0.06029106,0.673060983,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 9:05,1761969900,ON,52.39,9.17,553.4,51.8,38.1,48.8,-0.29,33,23.22,0,33.2,0.26,4.36,16.76923077,0,0,1.935,0.29,0.33,0.302,300,3,30.23244,0,0,32700,51.8,0.000866667,0.000933333,55500,925,15.41666667,0,0.256413737,0,16.76923077,0,0,0,1,0.00645,8031.007752,2.230835487,0.059633028,0.313084665,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 9:10,1761970200,ON,46.45,9.25,557.27,51.56,37.8,48.8,-0.02,21,21.44,0,33.44,0.24,3.87,16.125,0,0,1.786666667,0.02,0.21,0.077,300,2,23.09088,0,0,33000,51.56,0.0008,0.000894444,57644.7205,960.7453416,16.01242236,0,0.227596597,0,16.125,0,0,0,1,0.005955556,8657.462687,2.404850746,0.062015504,0.93250444,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 9:15,1761970500,ON,39.76,9.33,560.59,51.36,38.2,45.9,0.25,14,19.43,0,33.64,0.2,3.32,16.6,0,0,1.619166667,0.25,0.14,0.217,300,2,23.64631,0,0,33300,51.36,0.000666667,0.00085,60423.52941,1007.058824,16.78431373,0,0.195250827,0,16.6,0,0,0,1,0.005397222,9516.006176,2.643335049,0.060240964,0.647069272,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 9:20,1761970800,ON,40.35,9.42,563.95,51.16,38.5,45.7,0.03,1,19.6,0,33.84,0.2,3.36,16.8,0,0,1.633333333,0.03,0.01,0.024,300,2,20.0704,0,0,33600,51.16,0.000666667,0.0008,63950,1065.833333,17.76388889,0,0.197603247,0,16.8,0,0,0,1,0.005444444,9396.734694,2.610204082,0.05952381,0.274185909,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 9:25,1761971100,ON,44.31,9.5,567.64,50.94,38.8,46.4,0.4,45,20.79,0,34.06,0.22,3.69,16.77272727,0,0,1.7325,0.4,0.45,0.415,300,2,29.41785,0,0,33900,50.94,0.000733333,0.000783333,65029.78723,1083.829787,18.06382979,0,0.217010708,0,16.77272727,0,0,0,1,0.005775,8820.779221,2.45021645,0.059620596,0.308466548,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,01/11/2025 9:30,1761971400,ON,48.3,9.58,571.67,50.7,38.7,52.3,-0.1,24,21.99,0,34.3,0.24,4.03,16.79166667,0,0,1.8325,0.1,0.24,0.142,300,2,25.11258,0,0,34200,50.7,0.0008,0.000755556,67102.94118,1118.382353,18.63970588,0,0.237006275,0,16.79166667,0,0,0,1,0.006108333,8300.136426,2.305593452,0.05955335,0.28383659,LOW,LOW
