vehicleId,driverId,timestamp,engineState,speed_mph,odometer_miles,fuelLevel_pct,fuelTemperature_C,engineOilPressure_psi,engineHours_hr,longitudinalAcceleration_ms2,brakePosition_pct,fuelRate_L_per_hr,idleFuelConsumed_L,fuelIntegrated_L,fuel_drop_pct,distance_miles,miles_per_fuel_pct,is_idle,fuel_consumed_idle_L,fuel_consumed_moving_L,acceleration_abs,brake_intensity,driver_aggressiveness,engine_on_duration_sec,speed_bucket,fuel_rate_eff,refill_event,fuel_cycle,time_since_refill_sec,fuel_pct_remaining,fuel_burn_pct_per_sec,fuel_burn_pct_per_sec_smooth,fuel_time_to_empty_sec,fuel_time_to_empty_min,fuel_time_to_empty_hr,fuel_theft_flag,expected_fuel_drop,sudden_drop_trip_flag,fuel_efficiency_miles_per_pct,low_efficiency_flag,idle_fuel_flag,fuel_sensor_tamper_flag,fuel_leak_flag,consumption_rate_L_per_sec,fuel_time_to_empty_sec_v2,fuel_time_to_empty_hr_v2,fuel_per_mile,driver_fuel_efficiency_score,fuel_overheat_flag,fuel_level_alert,fuel_time_to_empty_alert
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 4:45,ON,45.52,300.82,66.95,37.5,46.5,4.83,0.27,43,21.16,0,18.05,0.23,3.8,16.52173913,0,0,21.16,0.27,0.43,0.318,3600,1,27.88888,0,0,205200,66.95,6.39E-05,7.42E-05,902213.9037,15036.8984,250.6149733,0,0.223122667,0,16.52173913,0,0,0,0,0.005877778,11390.35917,3.163988658,0.060526316,0.758856803,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 4:50,ON,52.97,305.23,66.69,38,51.2,4.92,-0.31,29,23.39,0,18.31,0.26,4.41,16.96153846,0,0,23.39,0.31,0.29,0.304,3600,1,30.50056,0,0,208800,66.69,7.22E-05,7.38E-05,903541.9355,15059.03226,250.983871,0,0.258939727,0,16.96153846,0,0,0,0,0.006497222,10264.38649,2.851218469,0.058956916,0.153617148,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 4:55,ON,53.62,309.7,66.42,38.5,53.8,5,0.48,41,23.58,0,18.58,0.27,4.47,16.55555556,0,0,23.58,0.48,0.41,0.459,3600,1,34.40322,0,0,212400,66.42,7.50E-05,7.34E-05,904748.1081,15079.13514,251.3189189,0,0.262462717,0,16.55555556,0,0,0,0,0.00655,10140.45802,2.816793893,0.060402685,0.713009824,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 5:00,ON,50.78,313.93,66.16,38.2,53,5.08,-0.06,25,22.73,0,18.84,0.26,4.23,16.26923077,0,0,22.73,0.06,0.25,0.117,3600,1,25.38941,0,0,216000,66.16,7.22E-05,7.14E-05,926240,15437.33333,257.2888889,0,0.248370759,0,16.26923077,0,0,0,0,0.006313889,10478.48658,2.910690717,0.061465721,0.906817505,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 5:05,ON,43.19,317.53,65.95,37.9,52.6,5.17,-0.33,0,20.46,0,19.05,0.21,3.6,17.14285714,0,0,20.46,0.33,0,0.231,3600,1,25.18626,0,0,219600,65.95,5.83E-05,6.87E-05,960658.9595,16010.98266,266.849711,0,0.211379369,0,17.14285714,0,0,0,0,0.005683333,11604.10557,3.223362659,0.058333333,0.098243525,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 5:10,ON,42.27,321.05,65.74,37.8,47.7,5.25,-0.32,44,20.18,0,19.26,0.21,3.52,16.76190476,0,0,20.18,0.32,0.44,0.356,3600,1,27.36408,0,0,223200,65.74,5.83E-05,6.67E-05,986100,16435,273.9166667,0,0.20668205,0,16.76190476,0,0,0,0,0.005605556,11727.65114,3.257680872,0.059659091,0.335516523,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 5:15,ON,38.74,324.28,65.54,38.7,49.7,5.33,-0.08,11,19.12,0,19.46,0.2,3.23,16.15,0,0,19.12,0.08,0.11,0.089,3600,1,20.82168,0,0,226800,65.54,5.56E-05,6.51E-05,1007078.049,16784.63415,279.7439024,0,0.189654267,0,16.15,0,0,0,0,0.005311111,12340.16736,3.427824268,0.061919505,0.927359333,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 5:20,ON,39.8,327.6,65.34,38.4,46.8,5.42,-0.41,29,19.44,0,19.66,0.2,3.32,16.6,0,0,19.44,0.41,0.29,0.374,3600,1,26.71056,0,0,230400,65.34,5.56E-05,6.39E-05,1022713.043,17045.21739,284.0869565,0,0.194938751,0,16.6,0,0,0,0,0.0054,12100,3.361111111,0.060240964,0.637838642,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 5:25,ON,45.49,331.39,65.12,38.3,53.9,5.5,-0.4,47,21.15,0,19.88,0.22,3.79,17.22727273,0,0,21.15,0.4,0.47,0.421,3600,1,30.05415,0,0,234000,65.12,6.11E-05,6.23E-05,1045238.217,17420.63694,290.343949,0,0.222535502,0,17.22727273,0,0,0,0,0.005875,11084.25532,3.078959811,0.058047493,0.084251265,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 5:30,ON,50.4,335.59,64.86,38.1,45.5,5.58,0.15,9,22.62,0,20.14,0.26,4.2,16.15384615,0,0,22.62,0.15,0.09,0.132,3600,1,25.60584,0,0,237600,64.86,7.22E-05,6.19E-05,1047738.462,17462.30769,291.0384615,0,0.246609264,0,16.15384615,0,0,0,0,0.006283333,10322.54642,2.867374005,0.061904762,0.92646621,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 5:35,ON,57.59,340.39,64.58,38,54.3,5.67,-0.48,18,24.78,0,20.42,0.28,4.8,17.14285714,0,0,24.78,0.48,0.18,0.39,3600,1,34.4442,0,0,241200,64.58,7.78E-05,6.27E-05,1030010.127,17166.83544,286.1139241,0,0.281839159,0,17.14285714,0,0,0,0,0.006883333,9382.082324,2.606133979,0.058333333,0.098541233,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 5:40,ON,57.64,345.19,64.29,38.1,55.3,5.75,-0.34,23,24.79,0,20.71,0.29,4.8,16.55172414,0,0,24.79,0.34,0.23,0.307,3600,1,32.40053,0,0,244800,64.29,8.06E-05,6.59E-05,975968.6747,16266.14458,271.1024096,0,0.281839159,0,16.55172414,0,0,0,0,0.006886111,9336.183945,2.593384429,0.060416667,0.721345639,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 5:45,ON,64.74,350.59,63.96,38.6,56.6,5.83,0.18,34,26.92,0,21.04,0.33,5.4,16.36363636,0,0,26.92,0.18,0.34,0.228,3600,1,33.05776,0,0,248400,63.96,9.17E-05,7.06E-05,905501.1236,15091.68539,251.5280899,0,0.317069054,0,16.36363636,0,0,0,0,0.007477778,8553.343239,2.375928678,0.061111111,0.877939863,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 5:50,ON,67.03,356.17,63.63,39.4,51.1,5.92,0.44,2,27.61,0,21.37,0.33,5.58,16.90909091,0,0,27.61,0.44,0.02,0.314,3600,1,36.27954,0,0,252000,63.63,9.17E-05,7.58E-05,839516.2304,13991.93717,233.1989529,0,0.327638022,0,16.90909091,0,0,0,0,0.007669444,8296.559218,2.304599783,0.059139785,0.182792498,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 5:55,ON,72.16,362.18,63.27,39,59,6,-0.23,11,29.15,0,21.73,0.36,6.01,16.69444444,0,0,29.15,0.23,0.11,0.194,3600,2,34.8051,0,0,255600,63.27,1.00E-04,8.21E-05,770243.4783,12837.3913,213.9565217,0,0.352886113,0,16.69444444,0,0,0,0,0.008097222,7813.790738,2.170497427,0.059900166,0.442691277,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 6:00,ON,65.77,367.66,62.94,38.8,56.1,6.08,-0.18,25,27.23,0,22.06,0.33,5.48,16.60606061,0,0,27.23,0.18,0.25,0.201,3600,1,32.70323,0,0,259200,62.94,9.17E-05,8.65E-05,727563.3028,12126.05505,202.1009174,0,0.321766373,0,16.60606061,0,0,0,0,0.007563889,8321.116416,2.311421227,0.060218978,0.626674606,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 6:05,ON,68.68,373.39,62.6,38.3,54.4,6.17,0,49,28.1,0,22.4,0.34,5.73,16.85294118,0,0,28.1,0,0.49,0.147,3600,1,32.2307,0,0,262800,62.6,9.44E-05,8.97E-05,698017.6991,11633.62832,193.8938053,0,0.336445496,0,16.85294118,0,0,0,0,0.007805556,8019.928826,2.227758007,0.059336824,0.229532599,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 6:10,ON,70.74,379.28,62.24,38.4,58.6,6.25,0.3,35,28.72,0,22.76,0.36,5.89,16.36111111,0,0,28.72,0.3,0.35,0.315,3600,2,37.7668,0,0,266400,62.24,1.00E-04,9.29E-05,670276.9231,11171.28205,186.1880342,0,0.345840134,0,16.36111111,0,0,0,0,0.007977778,7801.671309,2.167130919,0.061120543,0.878535278,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 6:15,ON,65.58,384.75,61.92,38.7,57,6.33,0.49,47,27.17,0,23.08,0.32,5.47,17.09375,0,0,27.17,0.49,0.47,0.484,3600,1,40.32028,0,0,270000,61.92,8.89E-05,9.40E-05,658389.8734,10973.16456,182.8860759,0,0.321179208,0,17.09375,0,0,0,0,0.007547222,8204.343025,2.278984174,0.058500914,0.104793093,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 6:20,ON,59.62,389.72,61.62,38.9,49.8,6.42,0.37,31,25.39,0,23.38,0.3,4.97,16.56666667,0,0,25.39,0.37,0.31,0.352,3600,1,34.32728,0,0,273600,61.62,8.33E-05,9.29E-05,663600,11060,184.3333333,0,0.291820962,0,16.56666667,0,0,0,0,0.007052778,8736.983064,2.42693974,0.060362173,0.697231319,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 6:25,ON,65.36,395.16,61.29,39.6,54.3,6.5,0.25,40,27.11,0,23.71,0.33,5.44,16.48484848,0,0,27.11,0.25,0.4,0.295,3600,1,35.10745,0,0,277200,61.29,9.17E-05,9.29E-05,660046.1538,11000.76923,183.3461538,0,0.319417713,0,16.48484848,0,0,0,0,0.007530556,8138.841756,2.260789377,0.060661765,0.792497767,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 6:30,ON,63.4,400.45,60.97,39.4,62.9,6.58,-0.11,12,26.52,0,24.03,0.32,5.29,16.53125,0,0,26.52,0.11,0.12,0.113,3600,1,29.51676,0,0,280800,60.97,8.89E-05,9.13E-05,668019.1304,11133.65217,185.5608696,0,0.31061024,0,16.53125,0,0,0,0,0.007366667,8276.470588,2.299019608,0.060491493,0.748883596,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 6:35,ON,69.73,406.26,60.62,39.6,56.5,6.67,0.45,18,28.42,0,24.38,0.35,5.81,16.6,0,0,28.42,0.45,0.18,0.369,3600,1,38.90698,0,0,284400,60.62,9.72E-05,9.21E-05,658458.6207,10974.31034,182.9051724,0,0.341142815,0,16.6,0,0,0,0,0.007894444,7678.817734,2.133004926,0.060240964,0.638285204,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 6:40,ON,69.62,412.06,60.28,40,62.1,6.75,-0.29,22,28.38,0,24.72,0.34,5.8,17.05882353,0,0,28.38,0.29,0.22,0.269,3600,1,36.01422,0,0,288000,60.28,9.44E-05,9.21E-05,654765.5172,10912.75862,181.8793103,0,0.34055565,0,17.05882353,0,0,0,0,0.007883333,7646.511628,2.124031008,0.05862069,0.115212861,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 6:45,ON,74.12,418.23,59.91,40.1,62.3,6.83,0.21,46,29.74,0,25.09,0.37,6.17,16.67567568,0,0,29.74,0.21,0.46,0.285,3600,2,38.2159,0,0,291600,59.91,0.000102778,9.25E-05,647953.6481,10799.22747,179.9871245,0,0.362280752,0,16.67567568,0,0,0,0,0.008261111,7252.05111,2.014458642,0.059967585,0.485263471,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 6:50,ON,68.4,423.93,59.56,39.8,57,6.92,-0.42,12,28.02,0,25.44,0.35,5.7,16.28571429,0,0,28.02,0.42,0.12,0.33,3600,1,37.2666,0,0,295200,59.56,9.72E-05,9.37E-05,635979.661,10599.66102,176.6610169,0,0.334684001,0,16.28571429,0,0,0,0,0.007783333,7652.248394,2.125624554,0.061403509,0.902947306,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 6:55,ON,63.97,429.26,59.24,39.2,55.2,7,0.08,44,26.69,0,25.76,0.32,5.33,16.65625,0,0,26.69,0.08,0.44,0.188,3600,1,31.70772,0,0,298800,59.24,8.89E-05,9.44E-05,627247.0588,10454.11765,174.2352941,0,0.312958899,0,16.65625,0,0,0,0,0.007413889,7990.408393,2.219557887,0.060037523,0.524858589,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 7:00,ON,61.9,434.42,58.93,38.9,57.7,7.08,-0.42,43,26.07,0,26.07,0.31,5.16,16.64516129,0,0,26.07,0.42,0.43,0.423,3600,1,37.09761,0,0,302400,58.93,8.61E-05,9.37E-05,629252.5424,10487.54237,174.7923729,0,0.302977096,0,16.64516129,0,0,0,0,0.007241667,8137.629459,2.260452628,0.060077519,0.546591247,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 7:05,ON,62.83,439.66,58.62,38.8,54.6,7.17,-0.03,19,26.35,0,26.38,0.31,5.24,16.90322581,0,0,26.35,0.03,0.19,0.078,3600,1,28.4053,0,0,306000,58.62,8.61E-05,9.33E-05,628605.9574,10476.76596,174.612766,0,0.307674415,0,16.90322581,0,0,0,0,0.007319444,8008.804554,2.224667932,0.059160305,0.18755582,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 7:10,ON,56.73,444.39,58.34,39.3,54.7,7.25,0.08,48,24.52,0,26.66,0.28,4.73,16.89285714,0,0,24.52,0.08,0.48,0.2,3600,1,29.424,0,0,309600,58.34,7.78E-05,9.05E-05,644810.5263,10746.84211,179.1140351,1,0.277729004,0,16.89285714,0,0,0,0,0.006811111,8565.415987,2.379282219,0.059196617,0.195593927,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 7:15,ON,50.06,448.56,58.09,39.8,49.9,7.33,0.48,44,22.52,0,26.91,0.25,4.17,16.68,0,0,22.52,0.48,0.44,0.468,3600,1,33.05936,0,0,313200,58.09,6.94E-05,8.69E-05,668432.8767,11140.54795,185.6757991,0,0.244847769,0,16.68,0,0,0,0,0.006255556,9286.145648,2.579484902,0.059952038,0.476332242,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 7:20,ON,42.75,452.12,57.87,39.9,48.4,7.42,-0.43,34,20.32,0,27.13,0.22,3.56,16.18181818,0,0,20.32,0.43,0.34,0.403,3600,1,28.50896,0,0,316800,57.87,6.11E-05,8.10E-05,714864.7059,11914.41176,198.5735294,0,0.209030709,0,16.18181818,0,0,0,0,0.005644444,10252.55906,2.847933071,0.061797753,0.922000595,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 7:25,ON,45.88,455.94,57.64,39.7,47.9,7.5,-0.21,0,21.26,0,27.36,0.23,3.82,16.60869565,0,0,21.26,0.21,0,0.147,3600,1,24.38522,0,0,320400,57.64,6.39E-05,7.62E-05,756525,12608.75,210.1458333,0,0.224296997,0,16.60869565,0,0,0,0,0.005905556,9760.301035,2.711194732,0.060209424,0.620422745,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 7:30,ON,47.92,459.94,57.4,39.7,52.4,7.58,0.12,7,21.87,0,27.6,0.24,4,16.66666667,0,0,21.87,0.12,0.07,0.105,3600,1,24.16635,0,0,324000,57.4,6.67E-05,7.30E-05,786130.4348,13102.17391,218.3695652,0,0.234865966,0,16.66666667,0,0,0,0,0.006075,9448.559671,2.624599909,0.06,0.508633522,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 7:35,ON,42.63,463.49,57.19,39.2,46.9,7.67,-0.23,36,20.29,0,27.81,0.21,3.55,16.9047619,0,0,20.29,0.23,0.36,0.269,3600,1,25.74801,0,0,327600,57.19,5.83E-05,6.90E-05,828268.9655,13804.48276,230.0747126,0,0.208443544,0,16.9047619,0,0,0,0,0.005636111,10147.06752,2.818629867,0.05915493,0.186960405,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 7:40,ON,50.22,467.67,56.94,39.3,55.4,7.75,-0.19,19,22.57,0,28.06,0.25,4.18,16.72,0,0,22.57,0.19,0.19,0.19,3600,1,26.8583,0,0,331200,56.94,6.94E-05,6.67E-05,854100,14235,237.25,0,0.245434934,0,16.72,0,0,0,0,0.006269444,9082.14444,2.5228179,0.059808612,0.395951176,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 7:45,ON,51.87,472,56.68,39.2,52.8,7.83,0.08,24,23.06,0,28.32,0.26,4.33,16.65384615,0,0,23.06,0.08,0.24,0.128,3600,1,26.01168,0,0,334800,56.68,7.22E-05,6.59E-05,860443.3735,14340.72289,239.0120482,0,0.254242408,0,16.65384615,0,0,0,0,0.006405556,8848.568951,2.45793582,0.060046189,0.529621911,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 7:50,ON,50.56,476.21,56.43,39.2,50.1,7.92,0.31,31,22.67,0,28.57,0.25,4.21,16.84,0,0,22.67,0.31,0.31,0.31,3600,1,29.6977,0,0,338400,56.43,6.94E-05,6.59E-05,856648.1928,14277.46988,237.9578313,0,0.247196429,0,16.84,0,0,0,0,0.006297222,8961.093957,2.489192766,0.059382423,0.241143197,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 7:55,ON,58.32,481.07,56.14,39,56.8,8,0.33,48,25,0,28.86,0.29,4.86,16.75862069,0,0,25,0.33,0.48,0.375,3600,1,34.375,0,0,342000,56.14,8.06E-05,6.87E-05,817761.8497,13629.36416,227.1560694,0,0.285362148,0,16.75862069,0,0,0,0,0.006944444,8084.16,2.2456,0.059670782,0.338791307,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 8:00,ON,63.74,486.38,55.82,38.3,53.4,8.08,-0.44,5,26.62,0,29.18,0.32,5.31,16.59375,0,0,26.62,0.44,0.05,0.323,3600,1,35.21826,0,0,345600,55.82,8.89E-05,7.22E-05,772892.3077,12881.53846,214.6923077,0,0.311784569,0,16.59375,0,0,0,0,0.007394444,7548.910594,2.096919609,0.060263653,0.647216433,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 8:05,ON,66.8,491.95,55.48,38.5,56.4,8.17,0.09,36,27.54,0,29.52,0.34,5.57,16.38235294,0,0,27.54,0.09,0.36,0.171,3600,1,32.24934,0,0,349200,55.48,9.44E-05,7.62E-05,728175,12136.25,202.2708333,0,0.327050857,0,16.38235294,0,0,0,0,0.00765,7252.287582,2.014524328,0.061041293,0.867817803,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 8:10,ON,70.92,497.86,55.13,38.2,55.5,8.25,-0.25,44,28.77,0,29.87,0.35,5.91,16.88571429,0,0,28.77,0.25,0.44,0.307,3600,2,37.60239,0,0,352800,55.13,9.72E-05,8.17E-05,674405.8252,11240.09709,187.3349515,0,0.347014464,0,16.88571429,0,0,0,0,0.007991667,6898.435871,1.916232186,0.059221658,0.200654957,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 8:15,ON,72.62,503.91,54.77,38.6,61.5,8.33,-0.14,7,29.28,0,30.23,0.36,6.05,16.80555556,0,0,29.28,0.14,0.07,0.119,3600,2,32.76432,0,0,356400,54.77,1.00E-04,8.61E-05,636038.7097,10600.64516,176.6774194,0,0.355234773,0,16.80555556,0,0,0,0,0.008133333,6734.016393,1.870560109,0.059504132,0.282226853,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 8:20,ON,64.97,509.32,54.44,39.1,55.1,8.42,-0.19,0,26.99,0,30.56,0.33,5.41,16.39393939,0,0,26.99,0.19,0,0.133,3600,1,30.57967,0,0,360000,54.44,9.17E-05,8.89E-05,612450,10207.5,170.125,0,0.317656219,0,16.39393939,0,0,0,0,0.007497222,7261.356058,2.017043349,0.060998152,0.860077404,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 8:25,ON,65.8,514.81,54.11,39,58,8.5,-0.37,46,27.24,0,30.89,0.33,5.49,16.63636364,0,0,27.24,0.37,0.46,0.397,3600,1,38.05428,0,0,363600,54.11,9.17E-05,9.21E-05,587746.5517,9795.775862,163.262931,0,0.322353538,0,16.63636364,0,0,0,0,0.007566667,7151.101322,1.986417034,0.06010929,0.562816314,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 8:30,ON,64.53,520.18,53.79,39.5,56.5,8.58,0.4,33,26.86,0,31.21,0.32,5.37,16.78125,0,0,26.86,0.4,0.33,0.379,3600,1,37.03994,0,0,367200,53.79,8.89E-05,9.33E-05,576811.9149,9613.531915,160.2255319,0,0.315307559,0,16.78125,0,0,0,0,0.007461111,7209.381981,2.002606106,0.059590317,0.31557011,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 8:35,ON,62.14,525.36,53.48,39,49.3,8.67,0.4,37,26.14,0,31.52,0.31,5.18,16.70967742,0,0,26.14,0.4,0.37,0.391,3600,1,36.36074,0,0,370800,53.48,8.61E-05,9.29E-05,575938.4615,9598.974359,159.982906,0,0.304151425,0,16.70967742,0,0,0,0,0.007261111,7365.263963,2.045906656,0.05984556,0.410241143,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 8:40,ON,61.35,530.47,53.17,39.1,49.5,8.75,0.2,28,25.91,0,31.83,0.31,5.11,16.48387097,0,0,25.91,0.2,0.28,0.224,3600,1,31.71384,0,0,374400,53.17,8.61E-05,9.17E-05,580036.3636,9667.272727,161.1212121,0,0.300041271,0,16.48387097,0,0,0,0,0.007197222,7387.572366,2.052103435,0.060665362,0.79339089,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 8:45,ON,55.71,535.12,52.89,38.4,52.3,8.83,-0.04,33,24.21,0,32.11,0.28,4.65,16.60714286,0,0,24.21,0.04,0.33,0.127,3600,1,27.28467,0,0,378000,52.89,7.78E-05,8.89E-05,595012.5,9916.875,165.28125,0,0.273031685,0,16.60714286,0,0,0,0,0.006725,7864.684015,2.184634449,0.060215054,0.624144091,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 8:50,ON,57.64,539.92,52.6,38.5,49.6,8.92,-0.16,46,24.79,0,32.4,0.29,4.8,16.55172414,0,0,24.79,0.16,0.46,0.25,3600,1,30.9875,0,0,381600,52.6,8.06E-05,8.61E-05,610838.7097,10180.64516,169.6774194,0,0.281839159,0,16.55172414,0,0,0,0,0.006886111,7638.563937,2.121823316,0.060416667,0.721643346,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 8:55,ON,51.7,544.23,52.35,38.1,52.4,9,-0.15,2,23.01,0,32.65,0.25,4.31,17.24,0,0,23.01,0.15,0.02,0.111,3600,1,25.56411,0,0,385200,52.35,6.94E-05,8.29E-05,631205.7416,10520.09569,175.3349282,0,0.253068078,0,17.24,0,0,0,0,0.006391667,8190.352021,2.275097784,0.05800464,0.083953558,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 9:00,ON,57.69,549.04,52.06,38.1,53.9,9.08,-0.28,20,24.81,0,32.94,0.29,4.81,16.5862069,0,0,24.81,0.28,0.2,0.256,3600,1,31.16136,0,0,388800,52.06,8.06E-05,8.13E-05,639957.0732,10665.95122,177.7658537,0,0.282426324,0,16.5862069,0,0,0,0,0.006891667,7554.050786,2.098347441,0.06029106,0.662994939,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 9:05,ON,52.39,553.4,51.8,38.1,48.8,9.17,-0.29,33,23.22,0,33.2,0.26,4.36,16.76923077,0,0,23.22,0.29,0.33,0.302,3600,1,30.23244,0,0,392400,51.8,7.22E-05,7.90E-05,655959.799,10932.66332,182.2110553,0,0.256003903,0,16.76923077,0,0,0,0,0.00645,8031.007752,2.230835487,0.059633028,0.327180709,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 9:10,ON,46.45,557.27,51.56,37.8,48.8,9.25,-0.02,21,21.44,0,33.44,0.24,3.87,16.125,0,0,21.44,0.02,0.21,0.077,3600,1,23.09088,0,0,396000,51.56,6.67E-05,7.62E-05,676725,11278.75,187.9791667,0,0.227232822,0,16.125,0,0,0,0,0.005955556,8657.462687,2.404850746,0.062015504,0.931824948,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 9:15,ON,39.76,560.59,51.36,38.2,45.9,9.33,0.25,14,19.43,0,33.64,0.2,3.32,16.6,0,0,19.43,0.25,0.14,0.217,3600,1,23.64631,0,0,399600,51.36,5.56E-05,7.18E-05,715067.4033,11917.79006,198.6298343,0,0.194938751,0,16.6,0,0,0,0,0.005397222,9516.006176,2.643335049,0.060240964,0.637838642,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 9:20,ON,40.35,563.95,51.16,38.5,45.7,9.42,0.03,1,19.6,0,33.84,0.2,3.36,16.8,0,0,19.6,0.03,0.01,0.024,3600,1,20.0704,0,0,403200,51.16,5.56E-05,6.87E-05,745220.8092,12420.34682,207.0057803,0,0.197287411,0,16.8,0,0,0,0,0.005444444,9396.734694,2.610204082,0.05952381,0.289520691,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 9:25,ON,44.31,567.64,50.94,38.8,46.4,9.5,0.4,45,20.79,0,34.06,0.22,3.69,16.77272727,0,0,20.79,0.4,0.45,0.415,3600,1,29.41785,0,0,406800,50.94,6.11E-05,6.59E-05,773306.0241,12888.43373,214.8072289,0,0.216663853,0,16.77272727,0,0,0,0,0.005775,8820.779221,2.45021645,0.059620596,0.323310509,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 9:30,ON,48.3,571.67,50.7,38.7,52.3,9.58,-0.1,24,21.99,0,34.3,0.24,4.03,16.79166667,0,0,21.99,0.1,0.24,0.142,3600,1,25.11258,0,0,410400,50.7,6.67E-05,6.55E-05,774327.2727,12905.45455,215.0909091,0,0.23662746,0,16.79166667,0,0,0,0,0.006108333,8300.136426,2.305593452,0.05955335,0.299791605,0,LOW,LOW
VEH_001,68b89b2d4f65cd554d7511bd,11/01/2025 9:35,ON,52.1,576.01,50.44,39.2,51.8,9.67,-0.41,43,23.13,0,34.56,0.26,4.34,16.69230769,0,0,23.13,0.41,0.43,0.416,3600,1,32.75208,0,0,414000,50.44,7.22E-05,6.43E-05,784622.2222,13077.03704,217.9506173,0,0.254829573,0,16.69230769,0,0,0,0,0.006425,7850.583658,2.180717683,0.059907834,0.447752307,0,LOW,LOW
